statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03615014,,,2019,Identification of Biopsychosocial Factors Predictive of the Post-traumatic Stress Disorder Occurrence in Patients Admitted to the Emergencies After Trauma,ISSUE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02816632,,,2019,Feedbacks' Influence on Decision Making Processes,Feedbacks,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01988480,,,2019,Clinical Assessment of Innovative Procedure Using Image-guided Surgery to Avoid Sinus Lift,SINIMAGE,PROCEDURE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02894710,,,2019,Intravenous Lidocaine in Carcinologic ENT Surgery: A Randomized Controlled Trial for Evaluation of Opioid Saving Strategy and Chronic Post-surgical Pain,ELICO,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02392858,,,2019,"Identification, in Patients Admitted to Intensive Care for Severe Influenza Respiratory Infection, of a Predictive Biomarker of Respiratory Distress",ANTIGRIPPE,OTHER
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT02219165,2013-005509-29,,2019,Efficacy of IntraVenous ImmunoGlobulins (IVIG) in Toxic Shock Syndromes (Staphylococcal and Streptococcal): a Paediatric Pilot Study.,IVIG,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02742506,,,2019,Beneficial Effects of Music on Cognition and Consciousness Level,MUSICOREVEIL,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT01800136,,,2019,Non-invasive Cortical Stimulation for Pharmacoresistant Neuropathic Pain: rTMS Versus tDCS,NI-MCS,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02847195,,,2019,Evaluation of Pupillometry to Assess Analgesia in Children Unable to Communicate Verbally in Pediatric Intensive Care Unit (PICU),Pupillomètre,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03201575,,,2019,REmote Ischemic COnditioning in Septic Shock: The RECO-Sepsis Study,RECO-Sepsis,DEVICE
⬛,4,4: pas de résultats postés ni publiés,,2018-000307-17,,2019,"Microcirculatory and Macrocirculatory Effects of Landiolol on Postoperative Atrial Fibrillation: a Randomized Study. MMELPOAF study. 
 
 
 
 Effets Microcirculatoires et Macrocirculatoires du Landiolol dans la Fibrillation Auriculaire Post-opératoire: Une Etude Randomisée. Etude MMELPOAF","MMELPOAF 
 
 
 MMELPOAF",
⬛,4,4: pas de résultats postés ni publiés,NCT03180359,,,2019,"Vaccines Immunogenicity in Children Transplanted or Candidate for a Renal, Hepatic, Cardiac or Pulmonary Transplantation, Followed in the Rhône-Alpes Region. A Descriptive and Prospective Monocentric Cohort Study",COVAGREF,BIOLOGICAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03230136,,,2019,Protection During Cardiac Surgery.,ProCCard,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03041870,,,2019,Relationship Between Serotonin and Brain Response to Social Dominance Perception and Emotion: a Combined [11C]DASB-PET/fMRI Study in Humans,SERODOM,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03773900,,,2019,Characterization of Gut Microbiota Composition and Activity After a Daily Supplementation of 4.5 g/Day of ChitinGlucan Fibre During 3 Weeks in At-cardiometabolic Risk Volunteers,FITACHITIN,DIETARY_SUPPLEMENT
⬛,4,4: pas de résultats postés ni publiés,NCT03289793,,,2019,Clinical Evaluation of a Brain Computer Interfaces (BCI)-Based Training of Attention in Children With Attention Deficit Hyperactivity Disorder (ADHD),MyB,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03094624,,,2019,"Auditory Perceptual and Memory Deficits in Congenital Amusia: Studies of Cerebral Correlates With MEG, Anatomical MRI and Functional MRI",,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03555162,,,2019,Cerebral Bases of Tool Use and Tool Evolution,TOOLBOX,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03373864,,,2019,Hypobaric Lateral Spinal Anesthesia Versus General Anesthesia: Hemodynamic Stability and Short Term Cardiovascular Complications in Elderly Patients Undergoing Hip Fracture Surgery.,RACHYP,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03620136,,,2019,Comparison of Two Techniques of Locoregional Analgesia in Total Knee Prosthesis Surgery : Block to the Adductor Channel Versus Peri-articular Local Infiltrations,SALIA,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03052556,,,2019,Prevalence and Persistence of Human Papillomavirus (HPV) and of Cervical Dysplasia in a Cohort of Women With Cystic Fibrosis,MUCOHPV,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02585544,,,2019,Ambulatory Prolapse Surgery: Feasibility Study,PROLAMBU,PROCEDURE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03738592,,,2019,Spatial Hearing Perception in Bilateral Cochlear Implant Children,SPHERIC1,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03163628,,,2019,Performance Assessment of 7 Biomarkers for the Diagnosis of Severe Bacterial Infections in Children Aged From 7 Days to 36 Months.,ANTOINE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03520543,,,2019,Positron Emission Tomography Study of alpha2-adrenergic Receptors With [11C]Yohimbine,[11C]Yohimbine,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02890017,,,2019,Medico-economical Evaluation of Patient-hotel in Urology,HOTELAMBU,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03717311,,,2019,Pilot Study of the Metabolic Signature of 13C-enriched Wheat Bran Linked to Intestinal Fermentation in Humans: Identification of New Biomarkers,FITABLE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03004573,,,2019,Functioning of the Mirror Neurons System in Parkinson's Disease and Its Impact on the Social Cognition,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03243812,,,2019,Muscle Function and Its Biological and Physiological Determinants in Sickle Cell Disease,DREPAMUSCLE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,,2015-005799-90,,2019,"E L I C O : Evaluation de la Lidocaïne par voie Intraveineuse en chirurgie Carcinologique ORL Essai thérapeutique randomisé, contrôlé, en double aveugle, versus placebo évaluant l'épargne morphinique et la douleur chronique postopératoire 
 
 
 E L I C O : Evaluation de la Lidocaïne par voie Intraveineuse en chirurgie Carcinologique ORL Essai thérapeutique randomisé, contrôlé, en double aveugle, versus placebo évaluant l'épargne morphinique et la douleur chronique postopératoire","ELICO 
 
 
 ELICO",
⬛,4,4: pas de résultats postés ni publiés,NCT02257502,,,2019,Phase II Study Evaluating the Efficacy of Aflibercept for the Treatment of Iodiopathic Choroidal Neovascularization in Young Patients,INTUITION,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03212053,,,2019,"Prospective Study of Different Biological Tests (Multiplate, ROTEM) in a Cohort of Patients Followed for Essential Thrombocytemia (ET)",THETE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03286387,,,2019,Contextual Associations During Episodic Recall of Everyday or Virtual Reality,BREAL,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03561571,,,2019,Composition of Triglyceride Rich Lipoproteins and Platelet Activation in Type 2 Diabetic Women,COMPLETE,OTHER
⬛,4,4: pas de résultats postés ni publiés,,2014-003695-23,,2019,"Phase II study evaluating the efficacy of aflibercept for the treatment of inflammatory choroidal neovascularization in young subjects: the ALINEA study 
 
 
 Etude ALINEA : Etude de phase II évaluant l’efficacité de l’Aflibercept pour le traitement de la néovascuLarIsation choroïdienNE inflAmmatoire du sujet jeune.",ALINEA,
⬛,4,4: pas de résultats postés ni publiés,NCT02556229,,,2019,Phase II Study Evaluating the Efficacy of Aflibercept for the Treatment of Inflammatory Choroidal Neovascularization (CNV) in Young Patients.,ALINEA,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03117478,,,2019,The Impact of Meditation Practice on Attention and Emotion Regulation :Studies on Neural Correlation in Brain Imagery and Biomarkers of Stress and Inflammation,MEDITATION,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03779178,,,2019,Microcirculatory and Macrocirculatory Effects of Landiolol in Prevention of Postoperative Atrial Fibrillation: a Randomized Study.,MMELPOAF,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03901885,,,2020,Impact of Deep Endometriosis Surgery on Sexual Health,SSACE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03045016,,,2020,Preliminary Study About the Efficacy of an α1 Blocker (Prazosin) in Preventing the Occurrence of Post-traumatic Stress Disorder (PTSD) in Patients With Acute Stress,PRAZOSTRESS,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01811134,,,2020,Multicenter Randomized Study for Medico-economic Evaluation of Embolization With Flow Diverter Stent in the Endovascular Treatment of Unruptured Saccular Wide-necked Intracranial Aneurysms,EVIDENCE,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT04078763,,,2020,Rehabilitation of the Auditory Space for Bilateral Cochlear Implant Users : a Feasibility Study,RECOVER,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02714920,,,2020,DNA Repair Enzyme Signature Associated With Response to Chemo- and Radio-therapy in Head and Neck Cancer: ChemRadAssay,CHEMRAD,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02395757,,,2020,Assessment Using Microperimetry of the Risk of a Fellow Eye Progressing From Stage 3 to Stage 4 (AREDS Classification) Age-related Macular Degeneration (AMD),PREVISION,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03081260,,,2020,"Long-term Evaluation Protocol (12 Months Postoperative) of Total Knee Prostheses Anatomic With Resurfaced Patella Versus Non-resurfaced Patella in Patients Requiring Total Knee Arthroplasty Prospective, Monocentric, Randomized, Open-label Study",,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03440957,,,2020,Osteopathy Treatment for Cancer Pain Related to the Confinement to Bed Pilot Study,OSTEO,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03790241,,,2020,In Vivo Biomechanical Analysis of the Practitioner's Motion During a Peripheral Venous Catheter Insertion,ABGPVVP,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03382301,,,2020,Impact of a Ciclosporin A Preconditioning for Prevention of Ischemia-reperfusion Injury After Renal Artery Stenosis Dilation,CicloSAAR,DRUG
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT04538612,,,2020,DiCART TM Device for Capillary Refill Time Measurement : a Validation Study.,DICART-VS,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03112408,,,2020,Coupling Between Adaptation of Saccadic Eye Movements and Visuo-spatial Perception and Attention Processes: a Behavioural Study in Humans.,,BEHAVIORAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02332447,,,2020,Efficacy of Naloxone in Reducing Postictal Central Respiratory Dysfunction in Patients with Epilepsy,ENALEPSY,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02361515,,,2020,Moderate Hypofractionated Radiotherapy (62 Gy in 20 Fractions of 3.1 Gy) Versus Stereotactic Radiotherapy (37.5 Gy in 5 Fractions of 7.5 Gy) With Hyaluronic Acid Injection Between the Prostate and the Rectum for Prostate Cancer of Low- to Intermediate Risk; RPAH2,RPAH2,RADIATION
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02791997,,,2020,"Consequences of a Brain Lesion or of Migraine on Auditory Processing: Attention, Memory and Emotion",,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03109275,,,2020,Connectome Characterization With Aging Using Functional and Structural MRI,AGE-CONNECT,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02621437,,,2020,"Study of the Impact of Osteopathic Care, Complementary Therapy to Standard Care, on Pain in Patients With Breast Cancer Surgery",IPOD,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03483233,,,2020,Neural Bases of the Check Process,Check,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02631811,,,2020,Impact on Quality of Life of an Early Management Supportive Care of Patients With Acute Leukemia in First Relapse.,Pablo Hemato,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02596412,,,2020,MINIDOCS : Contribution of Augmented Reality to Reduce Pain During of Botulinum Toxin Injections in Cerebral-palsied Children. A Randomized Controlled Trial,MINIDOCS,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02755844,,,2020,"A Phase I/II Trial to Assess the Safety and Efficacy of Metronomic Cyclophosphamide, Metformin and Olaparib in Recurrent Advanced/Metastatic Endometrial Cancer Patients",ENDOLA,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04153331,,,2020,Burden of Influenza at Emergency Department Level : BIED,BIED,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02748915,,,2020,Estimation of Perceptual Levels Used in Cochlear Implant Fitting Based on Electrophysiological Measures,ENPICME,OTHER
⬛,4,4: pas de résultats postés ni publiés,,2017-001031-39,,2020,"BABH Study: Efficacy and safety of bevacizumab on severe bleedings associated with Hemorrhagic Hereditary Telangiectasia (HHT). A National, randomized multicenter phase III study. 
 
 
 Etude BABH - Efficacité et tolérance du bévacizumab pour le traitement des hémorragies sévères chez les patients porteurs de la maladie de Rendu-Osler. Etude nationale, randomisée, multicentrique de phase III.","BABH 
 
 
 BABH",
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03508180,,,2020,Randomized Study Assessing the Benefits of Foot Reflexology in Patients With Gastrointestinal or Thoracic Cancer With Chemotherapy,REFYO-R,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02679846,,,2020,Safety of Antiepileptic Withdrawal in Long Term Video-EEG Monitoring,SAVE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03227263,,,2020,"BABH Study: Efficacy and Safety of Bevacizumab on Severe Bleedings Associated With Hemorrhagic Hereditary Telangiectasia (HHT). A National, Multicenter Phase III Study",BABH,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02853240,,,2020,Transversal Monocentric Study of the Anatomophysiological Effect of Botulinum Toxin on the Spastic Muscle of Children With Cerebral Palsy,TOXIMUS_CP,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03346954,,,2020,Impact of [11C]-Methionine PET/MRI in the Detection of Pituitary Adenomas Secreting ACTH and Causing Cushing's Disease,IMPEC,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03094260,,,2020,Interest of Light Therapy in the Treatment of Binge Eating Disorder: Prospective Controlled Randomized Double-blind Trial,,DEVICE
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02001272,,,2020,"EWOC-1 Trial: Multicenter, Randomized Trial of Carboplatin +/- Paclitaxel in Vulnerable Elderly Patients With Stage III-IV Advanced Ovarian Cancer",EWOC-1,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02729142,,,2020,Longitudinal Monitoring of Bone Microarchitecture by High Resolution Peripheral Quantitative Computed Tomography of (HR-pQCT) in the Transplant Patient,TRANSOS,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03299751,,,2020,Evaluation of Biomarkers Combination Performance for the Diagnosis of Neonatal Sepsis in NICU Hospitalized Newborns,EMERAUDE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03418220,,,2020,Comparison of Cytokine Profiles in Aqueous Humor of Patients With Age Related Macular Degeneration (AMD),,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02798588,,,2020,Improving Awakening Prognostication After Non Anoxic Coma Using PET-MRI in Intensive Care Unit,ETIC,RADIATION
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02384876,,,2020,"Determination of the Optimal Dose of Ephedrine in Intraoperative Arterial Hypotension of Newborns and Infants up to 6 Months of Age. A Randomized, Controlled, Open-label, Dose Escalation Study.",EPHEDRINE,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03488082,,,2020,Coupling Between Saccadic Adaptation and Visuospatial Perception Process: MRI Study in Humans,,BEHAVIORAL
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,,2016-004653-32,,2020,"Etude préliminaire de l’efficacité d’un α1 bloquant (la prazosine) en prévention de la survenue d’un état de stress post-traumatique chez des patients présentant un état de stress aigu. 
 
 
 Etude préliminaire de l’efficacité d’un α1 bloquant (la prazosine) en prévention de la survenue d’un état de stress post-traumatique chez des patients présentant un état de stress aigu.","PRAZOSTRESS 
 
 
 PRAZOSTRESS",
⬛,4,4: pas de résultats postés ni publiés,NCT03912012,,,2020,Endothelial Dysfunction Could be an Early Biomarker of Renal Impairment in Children and Adolescent With Type 1 Diabetes. Pilot Study DiaDEP,DiaDEP,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02284711,,,2020,"Impact of Salpingectomy on Ovarian Reserve, With Comparison Between Two Coagulation Techniques",SALPOVA,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03561870,,,2021,A Phase II Study of Olaparib in Recurrent IDH-mutant High Grade Gliomas OLAGLI,OLAGLI,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04768309,,,2021,Assessment of the Production of Uremic Toxins by the Gut Microbiota of Patients With Chronic Kidney Disease: in Vitro Test,GUTCOL,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04127149,,,2021,Pragmatic Evaluation of Ultra-portable Ultrasound for a List of Indications in General Practice,EPEMedG,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT04218942,,,2021,Interest of Rocamed Urethral Device for Treatment of Acute or Chronic Urinary Retention in Males,RUD,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03156816,,,2021,"COlchicine for Left VEntricular Remodeling Treatment in Acute Myocardial Infarction, a Phase II, Multicenter, Randomized, Double Blinded, Placebo Controlled Clinical Trial",COVERT-MI,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03552068,,,2021,Study of Clonidine Efficacy for the Treatment of Impulse Control Disorders in Parkinson's Disease: A Pilot Double Blind Randomized Trial,ID-CLO,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03886818,,,2021,Evaluation of the Efficacy of Negative Pressure Wound Therapy on Incisional Wound Healing After a Total Ankle Arthroplasty: a Randomized Study.,PICO-PTC,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT02800434,,,2021,Clinical Evaluation of Bilateral Hand Allograft: Pilot Study of 7 Cases,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03877211,,,2021,Impact of Channel Interaction on Cochlear Implant Performances in Noise : Influence of the Number of Maxima.,2IPIC,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04097236,,,2021,Diagnostic Performance of the Ultrasound Examination of the Antrum to Detect a Full Stomach According to the Position of the Patient,POSIGAST,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03963206,,,2021,"CLERANCE HCC, Cabozantinib toLERANCE Study in HepatoCellular Carcinoma",CLERANCE,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02558504,,,2021,Clinical and Medico-economic Evaluation of Radiofrequency Ablation Versus Oesophagectomy in the Treatment of High Grade Dysplasia in Barrett's Oesophagus,HARMONI,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT04637867,,,2021,Multicentre Study on Nosocomial Transmission of SARS-CoV-2 Virus: an Ancillary Study,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03250793,,,2021,Physiologic Pilot Study: Work of Breathing Description in Neonates With Congenital Diaphragmatic Hernia in Post-surgical Period Alternatively in Conventional Ventilation (Pressure Controlled) and in NAVA (Neurally Adjusted Ventilatory Assist) Ventilation.,NAVA-DIAPH,DEVICE
⬛,4,4: pas de résultats postés ni publiés,,2018-000393-29,,2021,Dulaglutide And Insulin MicrosecretiON in type I Diabetes - DIAMOND,DIAMOND,
⬛,4,4: pas de résultats postés ni publiés,NCT03371602,,,2021,Study of the Combined Influence of Sepsis and Mechanical Ventilation on the Human Diaphragm,SEPTIC,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT04269603,,,2021,Normal Values and Quality Assessment of Light Transmission Aggregometry (LTA) Using Aggregometer TA-8V (Stago®),NORMAGREG,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT01632930,,,2021,Medical Economics of Urinary PCA3 Test for Prostate Cancer Diagnosis,,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04108052,,,2021,Diagnostic Value of Ultra-low Dose Thoracic Scanner for the Pulmonary Arteriovenous Malformation Detection in HHT Patient,ULD OSLER,RADIATION
⬛,4,4: pas de résultats postés ni publiés,NCT04706039,,,2021,Rapid Diagnosis of COVID-19 by Chemical Analysis of Exhaled Air,COVIDAIR,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT04466787,,,2021,Comparison of Spectral Photon Counting CT (SPCCT) With Dual Energy CT (DECT) and Magnetic Resonance Imaging (MRI) for Plaque and Lumen Carotid Arteries Evaluation.,CAPL,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,,2014-004707-67,,2021,REDUCTION BY PASIREOTIDE OF THE EFFLUENT VOLUME IN HIGH-OUTPUT ENTEROSTOMY IN PATIENTS REFRACTORY TO USUAL MEDICAL TREATMENT: PHASE II MULTICENTRIC RANDOMIZED DOUBLE BLIND PLACEBO CONTROLLED STUDY,SOMILEO,
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02847871,,,2021,"Prevention of Loss of Mobility From a Care Pathway Focused on Exercise and Nutrition in Elderly Patients Over 70 Years, in Primary Care. Cluster Randomized Controlled Trial",PRISME-3P,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03490682,,,2021,Effect of Labour on the Gastric Emptying of a Light Meal,VGObstetric,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03125421,,,2021,A Nursing Strategy to Prevent Pressure Sores in the Prone Position in ARDS Patients. A Multicenter Controlled Prospective Stepped Wedge Trial,PSA,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03706170,,,2021,Emotion Assessment to Study Consciousness in Awakening Patients,EmotiCones,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03668470,,,2021,Dulaglutide and Insulin MicrosecretiON in Type 1 Diabetes : A Randomized Double-blind Placebo-controlled Trial,DIAMOND GLP1,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT01817504,,,2021,Interest of Systematic Transplantectomy Versus Conventional Care After Kidney Graft Failure,DESYRE,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03870009,,,2021,Validation of a Semi-automatized Method to Detect Cyclic Hyperinflation on CT-scan in ARDS,CT4-ARDS,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03135769,,,2021,A Phase II Trial of Avelumab in Chemo-resistant Gestational Trophoblastic Neoplasias (GTN),TROPHIMMUN,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04925336,,,2021,Study of Cortical Cerebral Response and Neurovegetative Response to a Nociceptive Stimulus Among Healthy Volunteers,ALGOBLOC-1,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT02631759,,,2021,Prevention of Epileptic Seizures in Acute intraCerebral Haemorrhage,PEACH,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04449913,,,2021,Study of the Longitudinal Changes in Perception and Cognition Occurring During a Meditation Retreat,LONGIMED,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02811250,,,2021,Stereotactic Radiotherapy for Renal Cancers: Phase I Study,RSR-1,RADIATION
⬛,4,4: pas de résultats postés ni publiés,NCT03225365,,,2021,Immune Modulation Study in Patients With Metastatic Melanoma Treated With a First Line Therapy of Nivolumab +/- Ipilimumab (IMMUNONIVO/MelpredictPD1).,IMMUNONIVO,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03977896,,,2021,Pilot Study to Evaluate the Feasibility of Hybrid Brain Imaging 11C-MET PET/MRI of Posterior Brain Fossa Tumors in Children,TI-TFCE,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT02012114,,,2021,A Cohort of Patients With Cystinosis : Compliance to Cysteamine and Neurological Complications,Crystobs,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03872999,,,2021,Developing a Multi-scale Account of Attentional Control as the Constraining Interface Between Vision and Action (MAC-Brain).,MACBRAIN,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT03347331,,,2021,"First-in-man Study of [18F]-F13640, a PET Radiopharmaceutical for Functional 5-HT1A Receptor Imaging",F13640,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT02713776,,,2021,Reduction by Pasireotide of the Effluent Volume in High-output Enterostomy in Patients Refractory to Usual Medical Treatment : Phase II Multicentric Randomized Double Bland Placebo Controlled Study,SOMILEO,DRUG
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03156946,,,2022,Breastfeeding Peer Counselling for Mothers of Preterm Neonates: a Stepped- Wedge Cluster Randomized Controlled Trial,ALAIS,BEHAVIORAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03426943,,,2022,Endotoxins and Cytokines Removal During Continuous Hemofiltration With oXiris™,ECRO,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT04228692,,,2022,Evaluation of the Benefits of Percutaneous Posterior Tibial Nerve Stimulation in Post-operative Voiding Dysfunction After Deep Endometriosis Surgery,,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT04190706,,,2022,Synergistic Innovative Functional Food Concepts to Neutralize Inflammation for Cardiometabolic Risk Prevention.,SINFONI,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT05079945,,,2022,Tractography and Diffusion Tensor Imaging of the Human Spinal Cord in Healthy Subjects : Anatomical Atlas,TRACTOCORD,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT04419077,,,2022,Interest of Virtual Reality to Prevent Cancer Patient Anxiety Before Chemotherapy or an Invasive Act,REV,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03469193,,,2022,"Evaluation Protocol of the Installation of Knee Unicompartmental Prosthesis (Journey (Smith & Nephew)) With Mechanical Ancillary Versus Robotic Assisted (Navio System). Prospective, Monocentric, Randomized, Open Label Study.",PUC NAVIO,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03929289,,,2022,The Visuo-attentional Mediator of Social Facilitation,VAMOS,BEHAVIORAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT04053166,,,2022,Effect of an Individualized Home-based Physical Activity Trial on Carotid Plaque Vulnerability for Asymptomatic Patients,PACAPh,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03970915,,,2022,Evaluation of Warm-up Efficiency by Body Warmer Versus Standard Procedure in Severely Traumatized Patients During Pre-hospital Medical Management,THERMOTRAUMA,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03596684,,,2022,Citrulline Efficacy to Improve Carbohydrate Metabolism Abnormalities in the Patient Treated With High Doses of Statin,STATIMPROVE,DIETARY_SUPPLEMENT
⬛,4,4: pas de résultats postés ni publiés,NCT04009733,,,2022,Epigenetic Regulation of Osteogenesis Imperfecta Severity : miROI Study,miROI,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02552628,,,2022,DEEP BRAIN STIMULATION FOR SEVERE DYSTONIA ASSOCIATED WITH WILSON'S DISEASE. A Prospective Multicenter Meta-analysis of Nof1 Trials,WILSTIM DBS,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT04183348,,,2022,Evaluation of the Effect of a Visio-Hearing Training Protocol on Spatial Hearing in Subjects With Hearing Loss,EVA,BEHAVIORAL
