ISRCTN;NCTId;WHO;acronym;all_sources;delay_first_results_completion;delay_start_completion;delay_submission_start;design_allocation;enrollment_count;enrollment_type;eudraCT;first_publication_date;first_results_or_publication_date;french_location_only;has_publication_oa;has_publications_result;has_results;has_results_or_publications;intervention_type;ipd_sharing;ipd_sharing_description;lead_sponsor;lead_sponsor_type;location_country;location_facility;other_ids;primary_purpose;publication_access;publications_result;references;results_first_submit_date;results_first_submit_qc_date;snapshot_date;status;status_simplified;study_completion_date;study_completion_date_type;study_completion_year;study_first_submit_date;study_first_submit_qc_date;study_start_date;study_start_date_type;study_start_year;study_type;submission_temporality;time_perspective;title
;NCT01343173;;STIM 2;clinical_trials;;2246.0;-14.0;;220.0;Anticipated;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;"Centre Hospitalier de Nevers;CHU Bensançon;Hôpital Edouard Herriot;Lille University hospital - Hôpital Claude Huriez;CH Sud Francilien;Hôpital Pontchaillou;CHU Dupuytren;Centre Hospitalier de Versailles - Hôpital André Mignot;CH Régional de l'ILE DE LA REUNION/ Groupe Hospitalier Sud;Hôpitaux civils de Colmar;CHU Hôtel-Dieu;CH Yves Le Foll;CH Annecy;Institut Bergonié;Hôpital Henri-Mondor;CH Bretagne Atlantique;Hôpital Morvan;Institut Paoli Calmette;Hôpital Saint Louis;CHU Grenoble;University Hospital Bordeaux, Hôpital du Haut Lévêque;C.H.U. Brabois;Hôpital Necker-Enfants Malades;Hôpital Purpan;CHU Caen;CHU de Nice - Hôpital Archet 1;University Hospital Poitiers - Hôpital Jean Bernard;University Hospital Angers;Centre Hospitalier - La Roche sur Yon;Centre Henri Becquerel;CHR La Réunion;CH Valence";;Treatment;;;;;;2022-11-28;Completed;Completed;2017-05-30T00:00:00;Actual;2017.0;2011-03-23T00:00:00;2011-04-26T00:00:00;2011-04-06T00:00:00;Actual;2011.0;Interventional;before_start;;Multicenter Trial Estimating the Persistence of Molecular Remission in Chronic Myeloid Leukaemia in Long Term After Stopping Imatinib
;NCT00590837;;LAM-SA 2007;clinical_trials;;2130.0;-63.0;Randomized;459.0;Actual;;;;True;;True;False;True;Drug;;;University Hospital, Bordeaux;academique;France;"Service Médecine B - Unité Onco-hématologique, CHU Caremeau;Service des maladies du sang, Centre Hospitalier Universitaire d'Angers;Service Hématologie Clinique, Hôpital Bretonneau;Service Médecine Interne, Onco-Hématologie, Maladies Infectieuses, Hôpital Henri Duffaut, Centre Hospitalier Avignon;Service Hématologie Clinique, Hôpital Archet 1;Service Onco-Hématologie 3, Institut Paoli Calmettes;Service d'Hématologie, Institut de Cancérologhie de la Loire;Service Hématologie, Hôpital Minjoz;Service des maladies du sang - Hôpital Haut-Lévêque;Service Hématologie Clinique, Hôpital Michallon, CHU de Grenoble;C.H Victor Dupouy;Service Hématologie et Thérapie cellulaire, Pavillon Villemin Pasteur, CHU Clermont-Ferrand;Service Oncologie Médicale, Hôpital de la Source;Unité d'Hématologie, Hôpital Cochin;Service Hématologie Clinique, CHU Dijon Hôpital des enfants;Service Hématologie, Centre Hospitalier Annecy;Service Hématologie, Hôpital Purpan;Service Hématologie - Médecine Interne, Hôpitaux de Brabois;Service Hématologie Clinique, Hôpital Robert Debre;Unité Hématologie, Centre Hospitalier Blois;Service Hématologie, CHG Saint Jean;Service Oncologie - Hématologie, Hôpital Pasteur, Centre Hospitalier Colmar;Service Hématologie Oncologie, CHR Metz-Thionville;Service Hématologie Clinique, Hôpital Pontchaillou;Services maladies du sang, cancérologie, Hôpital Sud, CHU Amiens;Département d'Hématologie et d'Oncologie, Hôpital CHRU de Hautepierre;Service Hématologie, Hôpital Dr Duchenne;Service Hématologie, Hôpital Augustin Morvan;Service Hématologie, Centre Hospitalier de la Côte Basque;Service Hématologie Oncologie, Hôpital Lapeyronie, CHU de Montpellier;Département d'hématologie, Hôpital E.Muller, Centre Hospitalier de Mulhouse;Service Hématologie Clinique, CHU -Hôtel Dieu";;Treatment;;10.1038/s41375-020-01031-1;;;;2022-11-28;Completed;Completed;2013-12-28T00:00:00;Actual;2013.0;2007-12-27T00:00:00;2008-01-10T00:00:00;2008-02-28T00:00:00;;2008.0;Interventional;before_start;;Randomized Prospective Study of Adding Lomustine to Idarubicin and Cytarabine for Induction and Post-remission Chemotherapy in Older Patients With Acute Myeloid Leukaemia, and Feasibility of Allogeneic Transplantation for Patients From 60 to 65 Years Old
;NCT00478985;;STIM;clinical_trials;;1644.0;-36.0;Non-Randomized;100.0;Actual;;;;True;;True;False;True;Behavioral;;;University Hospital, Bordeaux;academique;France;"Centre Hospitalier de Nevers;Hôpital Edouard Herriot;University Hospital Nice;University Hospital Toulouse, Purpan;Hôpital André Mignot;CHR de Metz-Thionville;Institut Paoli Calmet;University Hospital Hôtel-Dieu;University Hospital Poitiers;Centre hospitalier-service de médecine interne Onco-Hématologique;Hôpital Bicêtre, AP-HP;Hôpital Claude Huriez;Institut Bergonié;Hôpital Henri-Mondor;Hôpital Morvan;Hôpital Saint Louis;University Hospital Strasbourg, Hôpital Civil;Hôpital Necker-Enfants Malades;University Hospital Bordeaux, Groupe Hospitalier Pellegrin;Centre Hospitalier Bretagne Atlantique;Haut Lévêque Hospital;CHU de Grenoble;University Hospital Angers;University Hospital Brabois";;Treatment;;10.3324/haematol.2017.165001;;;;2022-11-28;Completed;Completed;2011-12-28T00:00:00;Actual;2011.0;2007-05-23T00:00:00;2007-05-24T00:00:00;2007-06-28T00:00:00;;2007.0;Interventional;before_start;;Evaluation of the Persistence of the Complete Molecular Remission After Stopping Imatinib Chronic Myeloid Leukemia (STIM)
;NCT01344512;;PHARMA-A;clinical_trials;;1188.0;-62.0;Randomized;214.0;Actual;;;;True;;True;False;True;Drug;;;University Hospital, Bordeaux;academique;France;"AP-HP - Hôpital Robert Debré;CHU de Bordeaux, Hôpital Pellegrin;CHU Clermont Ferrand;CHU Montpellier;CHU Poitiers;CHU Rouen;CHU de Grenoble;CHU Toulouse;CHU de Dijon;CHU tours;APHP - Hôpital NEcker;Hospices Civils de Lyon;AP-HM, Hôpital La Timone;CHRU Lille";;Treatment;;10.1093/jac/dkaa170;;;;2022-11-28;Completed;Completed;2014-09-28T00:00:00;Actual;2014.0;2011-04-27T00:00:00;2011-04-27T00:00:00;2011-06-28T00:00:00;;2011.0;Interventional;before_start;;Population Pharmacokinetics Of Ceftazidime, Ciprofloxacin And Voriconazole In Paediatric Young Patients (< 12 Years Old)
;NCT00510640;;THYSU;clinical_trials;;1674.0;-27.0;Non-Randomized;71.0;Actual;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;"Centre Paul Papin - 2 rue Moll;Centre Léon Bérard - Département de Médecine - 28 rue Laennec;Service d'Endocrinologie - Hôpital de l'Archet I - Route Saint Antoine de Jinestière;Service d'Oncologie Médicale, Institut Claudius Regaud - 20-24 rue du Pont Saint Pierre;Centre Antoine Lacassagne - 33 avenue de Valombrose;Service de Cancérologie Médicale - HEGP - 20 rue Leblanc;Service des Maladies Endocriniennes - Hôpital Lapeyronie - 191 avenue du Doyen Gaston Giraud;Service d'endocrinologie et Maladies Métaboliques, Groupe Hospitalier Rangueil-Larrey CHU Toulouse - avenue Prof Jean Poulhes;Centre Paul Lamarque - Va d'Aurelle - CRLC Val d'Aurelle - 208 rue des Apothicaires;Service d'Endocrinologie - CHU de Nancy, Hôpital de Brabois - rue du Morvan;Service d'Endocrinologie et maladies métaboliques, Clinique Marc Linquette - rue du Pr Laguesse;Service d'Endocrinologie, CHU Timone, AP-HM - 254 rue St Pierre;Département Endocrinolo-Diabéto-Nutrition - CHU d'Angers - 4 rue de Larray;Fédération Endocrinologie - Groupe Hospitalier Est - Hôpital neurologique - CHU Lyon - 59 Boulevard Pinel;Service d'Oncologie Médicale et de Radiothérapie - Hôpital Saint André - 1 rue Jean Burguet";;Treatment;;;;;;2022-11-28;Completed;Completed;2012-03-28T00:00:00;Actual;2012.0;2007-08-01T00:00:00;2007-08-01T00:00:00;2007-08-28T00:00:00;;2007.0;Interventional;before_start;;Phase 2 of Sunitinib (Sutent) in Patients With Locally Advanced or Metastatic Anaplastic, Differentiated or Medullar Thyroid Cancer
;NCT01432067;;CAPADOGE;clinical_trials;;1711.0;-26.0;Randomized;302.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;"Institut Bergonié;CHU Bordeaux - hôpital Xavier Arnozan;CH Mont de Marsan;Institut jean Godinot, CLCC Reims;CHU de Limoges, Hôpital Dupuytren;CHU de Bordeaux - Hôpital Saint André;Centre Oscar Lambret, CLCC Lille;CH de Dax;CHU Nancy hôpital adulte du brabois;CHRU Lille;Centre hospitalier de Senlis;Centre Alexis Vautrin CLCC Nancy";;Supportive Care;;;;;;2022-11-28;Completed;Completed;2016-06-10T00:00:00;Actual;2016.0;2011-09-08T00:00:00;2011-09-09T00:00:00;2011-10-04T00:00:00;Actual;2011.0;Interventional;before_start;;
;NCT01252823;;RYTHMODIAL;clinical_trials;;1889.0;-54.0;;72.0;Actual;;;;True;;True;False;True;Device;;;University Hospital, Bordeaux;academique;France;"Clinique Saint Augustin;CHU de Nantes;CH de Libourne;CHU de Strasbourg;Polyclinique Bordeaux-Nord Aquitaine;University Hospital of Bordeaux;CHU de Toulouse;CH de Haguenau;CHU de Rennes";;Prevention;;10.1016/j.jacep.2017.08.002;;;;2022-11-28;Completed;Completed;2016-02-29T00:00:00;Actual;2016.0;2010-11-04T00:00:00;2010-12-02T00:00:00;2010-12-28T00:00:00;Actual;2010.0;Interventional;before_start;;Identification and Prevention of Sudden Cardiac Death Causes in Hemodialysis Patients
;NCT03431805;;TRAAP2;clinical_trials;;767.0;-32.0;Randomized;4574.0;Actual;;;;True;;True;False;True;Drug;;;University Hospital, Bordeaux;academique;France;"CHU Saint Etienne;CH de Pau;CHU Strasbourg;CHU Angers;CHU Bordeaux;Hôpital universitaire Kremlin-Bicètre;Maternité de Port-Royal Paris;Hôpital Saint Joseph Marseille;CHU Estain;CHU Rennes;Hôpital Paule de Viguier CHU Toulouse;CHU de Montpellier;CHRU Côte de Nacre;CHU Tours;CHRU de Nancy;CHU Nîmes;Centre Hospitalier Intercommunal de Créteil;CHU Nantes;Hôpital universitaire Robert Debré;Hopital Nord;CHU Jean Minjoz;CHU Charles Nicolle;Centre Hospitalier Intercommunal Poissy-Saint Germain;Hôpital Trousseau;Hôpital Saint Joseph Paris;Hôpital universitaire Necker-Enfants malades";;Prevention;;10.1056/nejmoa2028788;;;;2022-11-28;Completed;Completed;2020-04-08T00:00:00;Actual;2020.0;2018-01-30T00:00:00;2018-02-12T00:00:00;2018-03-03T00:00:00;Actual;2018.0;Interventional;before_start;;TRAnexamic Acid for Preventing Postpartum Hemorrhage Following a Cesarean Delivery :a Multicenter Randomised, Double Blind Placebo Controlled Trial (TRAAP2)
;NCT02264899;;VASCOD;clinical_trials;;2551.0;-34.0;;332.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;"CHU d'Amiens;AP-HP - Hôpital BROCA;AP-HP - Hôpital LARIBOISIERE;CHU de Strasbourg;CHU de Dijon;CHU de Bordeaux - Pellegrin;CHU de Lille;CHU de Montpellier;AP-HM;Hospices civils de Lyon";;Other;;;;;;2022-11-28;Completed;Completed;2021-10-29T00:00:00;Actual;2021.0;2014-10-01T00:00:00;2014-10-14T00:00:00;2014-11-04T00:00:00;Actual;2014.0;Interventional;before_start;;MEMENTO-VAScular COmponents of Dementia
;NCT03339661;;SPARCKLING;clinical_trials;;1096.0;-20.0;Non-Randomized;38.0;Actual;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;"Hôpital Edouard Herriot - Hospices Civils de Lyon;Hôpital Pellegrin - CHU de Bordeaux";;Diagnostic;;;;;;2022-11-28;Completed;Completed;2020-11-23T00:00:00;Actual;2020.0;2017-11-03T00:00:00;2017-11-07T00:00:00;2017-11-23T00:00:00;Actual;2017.0;Interventional;before_start;;Secondary Prophylaxis After CMV Disease in Kidney Transplant Patients Targeted by γδ T
;NCT02806466;;P'tit-ASTHME;clinical_trials;;1340.0;1540.0;Non-Randomized;67.0;Actual;;;;True;;False;False;False;Procedure;No;;University Hospital, Bordeaux;academique;France;"Hôpital des Enfants;CHU de Bordeaux";;Diagnostic;;;;;;2022-11-28;Completed;Completed;2015-11-28T00:00:00;Actual;2015.0;2016-06-15T00:00:00;2016-06-15T00:00:00;2012-03-28T00:00:00;;2012.0;Interventional;after_completion;;Risk Factors for Early Remodelling in Severe Asthma in Children
;NCT02708927;;EMOSOCIAL-MS;clinical_trials;;1061.0;7.0;Non-Randomized;91.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;"CHU de Dijon;CHU de Bordeaux";;Diagnostic;;;;;;2022-11-28;Completed;Completed;2019-01-28T00:00:00;Actual;2019.0;2016-03-10T00:00:00;2016-03-10T00:00:00;2016-03-03T00:00:00;Actual;2016.0;Interventional;during_study;;Emotional Processing, Family Life, Friendship and Social Integration in Patients With Multiple Sclerosis
;NCT02334956;;MobiCogIm;clinical_trials;;1019.0;-81.0;Non-Randomized;107.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;"Hôpital Charles Perrens;CHU de Bordeaux";;Other;;;;;;2022-11-28;Completed;Completed;2018-01-10T00:00:00;Actual;2018.0;2015-01-06T00:00:00;2015-01-06T00:00:00;2015-03-28T00:00:00;Actual;2015.0;Interventional;before_start;;Linking fMRI to Mobile Technologies in Addiction Research: Pathophysiology of Executive Deficits, Craving and Substance Use
;NCT01821170;;RECOGNITA;clinical_trials;;1122.0;-6.0;Randomized;51.0;Actual;;;;True;;False;False;False;Behavioral;;;University Hospital, Bordeaux;academique;France;"Centre Hospitalier Charles Perrens;CHU de Bordeaux";;Supportive Care;;;;;;2022-11-28;Completed;Completed;2016-04-27T00:00:00;Actual;2016.0;2013-03-26T00:00:00;2013-03-26T00:00:00;2013-04-01T00:00:00;Actual;2013.0;Interventional;before_start;;
;NCT01334073;;EVAX;clinical_trials;;1402.0;8.0;;19.0;Actual;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;"Professeur Jean-Pierre DELORD;Professeur Alain RAVAUD";;Treatment;;;;;;2022-11-28;Completed;Completed;2015-01-28T00:00:00;Actual;2015.0;2011-04-05T00:00:00;2011-04-11T00:00:00;2011-03-28T00:00:00;;2011.0;Interventional;during_study;;Phase I Study of the Combination of Axitinib (AX) Plus Everolimus (EV) in Patients With Malignant Advanced Solid Tumors
;NCT00833209;;MOH-PET;clinical_trials;;1185.0;-30.0;Non-Randomized;53.0;Actual;;;;True;;True;False;True;Procedure;;;University Hospital, Bordeaux;academique;France;"CHU de Bordeaux - Hôpital Tastet Girard Centre Anti douleur;C.H.U. de Bordeaux - Groupe Hospitalier Pellegrin - Service Médecine nucléaire";;Health Services Research;;10.1186/s12993-017-0124-5;;;;2022-11-28;Completed;Completed;2012-05-28T00:00:00;Actual;2012.0;2009-01-29T00:00:00;2009-01-29T00:00:00;2009-02-28T00:00:00;;2009.0;Interventional;before_start;;Orbitofrontal Cortex (OFC) Influence on Addictive Behaviour in Medication Overuse Headache (MOH) Deriving From Migraine
;NCT00741949;;SEDA-FIBRO;clinical_trials;;1003.0;-34.0;Randomized;46.0;Anticipated;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;"University Hospital Bordeaux, Groupe Hospitalier Pellegrin;Centre hospitalier Libourne";;Supportive Care;;;;;;2022-11-28;Completed;Completed;2011-06-28T00:00:00;Actual;2011.0;2008-08-25T00:00:00;2008-08-25T00:00:00;2008-09-28T00:00:00;;2008.0;Interventional;before_start;;Fiberoptic Bronchoscopy With Broncho-alveolar Lavage Under Noninvasive Ventilation With Propofol Target Controled Infusion in Patient With Acute Hypoxemic Respiratory Failure. A Randomized Controlled Study : SEDA-FIBRO.
;NCT05180643;;M-PARK;clinical_trials;;645.0;-11.0;Non-Randomized;31.0;Actual;;;;True;;False;False;False;Behavioral;No;;University Hospital, Bordeaux;academique;France;François TISON, M.D PhD;;Supportive Care;;;;;;2022-11-28;Completed;Completed;2021-11-23T00:00:00;Actual;2021.0;2020-02-06T00:00:00;2022-01-05T00:00:00;2020-02-17T00:00:00;Actual;2020.0;Interventional;before_start;;Exploratory Feasibility Study for the Development of Mindfulness-based Stress Reduction Program (MBSR )in Parkinsonian Patients - MPARK
;NCT03157778;;CannaPREG;clinical_trials;;156.0;-25.0;Non-Randomized;25.0;Actual;;;;True;;False;False;False;Other;No;;University Hospital, Bordeaux;academique;France;Hôpital Haut-Lévêque;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2017-11-02T00:00:00;Actual;2017.0;2017-05-05T00:00:00;2017-05-16T00:00:00;2017-05-30T00:00:00;Actual;2017.0;Interventional;before_start;;Relation Between Pregnenolone Endocannabinoids in Normal-weight and Obese Men
;NCT01149525;;FACTSEP;clinical_trials;;1126.0;-7.0;Randomized;59.0;Actual;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;"University Hospital, Hospital Pasteur;University Hospital;University Hospital, Hospital Dupuytren;University Hospital, Hospital Pellegrin;University Hospital, Hospital Central;University Hospital, Hospital Laënnec";;Treatment;;;;;;2022-11-28;Completed;Completed;2013-07-28T00:00:00;Actual;2013.0;2010-06-21T00:00:00;2010-06-21T00:00:00;2010-06-28T00:00:00;;2010.0;Interventional;before_start;;A Randomised, Double Blinded Cross-over Study Comparing the Efficacy of L-carnitine Versus Placebo in the Treatment of Fatigue in Multiple Sclerosis
;NCT01329133;;STOC2;clinical_trials;;2946.0;0.0;Randomized;31.0;Actual;;;;True;;False;False;False;Procedure;;;University Hospital, Bordeaux;academique;France;"Lille University Hospital;Poitiers University Hospital;Sainte-Anne Hospital;Strasbourg University Hospital;Henri Mondor Hospital;Toulouse University Hospital;Marseille University Hospital;Pitié-Salpêtrière Hospital;Rennes University Hospital;Nice University Hospital;Bordeaux University Hospital;Lyon University Hospital;Clermont-Ferrand University Hospital;Grenoble University Hospital";;Treatment;;;;;;2022-11-28;Completed;Completed;2019-04-28T00:00:00;Actual;2019.0;2011-04-04T00:00:00;2011-04-04T00:00:00;2011-04-04T00:00:00;Actual;2011.0;Interventional;during_study;;Treatment of Severe and Resistant Obsessive-compulsive Disorder by High-frequency Stimulation of the Ventral Striatum and the Subthalamic Nucleus
;NCT01442233;;PLASMASEP;clinical_trials;;2023.0;-212.0;Randomized;38.0;Actual;;;;True;;False;False;False;Procedure;;;University Hospital, Bordeaux;academique;France;"Service de Neurologie - CHRU de Lille;Service de neurologie - CHU de Clermont-Ferrand;Service de neurologie - CHU de Nantes;Service de Neurologie - CHU de Starsbourg;Service de Neurologie - CHU de nancy;Service de Neurologie - Hôpital Pellegrin - CHU de Bordeaux";;Treatment;;;;;;2022-11-28;Completed;Completed;2017-09-21T00:00:00;Actual;2017.0;2011-08-09T00:00:00;2011-09-27T00:00:00;2012-03-08T00:00:00;Actual;2012.0;Interventional;before_start;;Randomized Clinical Trial of Plasma Exchanges Versus Sham Plasma Exchanges in Disabling Multiple Sclerosis Acute Relapses Refractory to Steroid Treatment
;NCT03140267;;EFES;clinical_trials;;984.0;-12.0;;22.0;Actual;;;;True;;False;False;False;Diagnostic Test;No;;University Hospital, Bordeaux;academique;France;"Hôpital Pellegrin;Hôpital Haut-Lévêque";;Diagnostic;;;;;;2022-11-28;Completed;Completed;2020-01-23T00:00:00;Actual;2020.0;2017-05-02T00:00:00;2017-05-03T00:00:00;2017-05-14T00:00:00;Actual;2017.0;Interventional;before_start;;Assessment of the Evolution of Force and Endurance of Inspiratory Muscles in Intubated and Mechanically-ventilated ICU Patients With Difficult Weaning
;NCT02990247;;AsthmaDom;clinical_trials;;722.0;18.0;;120.0;Actual;;;;True;;False;False;False;Device;No;;University Hospital, Bordeaux;academique;France;"Bordeaux University Hospital;Grenoble University Hospital";;Health Services Research;;;;;;2022-11-28;Completed;Completed;2018-11-06T00:00:00;Actual;2018.0;2016-12-02T00:00:00;2016-12-08T00:00:00;2016-11-14T00:00:00;Actual;2016.0;Interventional;during_study;;Home Telemonitoring of Resting Spontaneous Breathing in Severe Asthma: a Pilot Study
;NCT02855619;;PREDRIC;clinical_trials;;1254.0;-79.0;Randomized;92.0;Actual;;;;True;;False;False;False;Procedure;No;;University Hospital, Bordeaux;academique;France;Réanimation Médicale;;Treatment;;;;;;2022-11-28;Completed;Completed;2020-03-22T00:00:00;Actual;2020.0;2016-07-28T00:00:00;2016-08-01T00:00:00;2016-10-15T00:00:00;Actual;2016.0;Interventional;before_start;;Comparison of the Incidence of 3 Inspiratory Muscle Training Programs on Inspiratory Strength, on Difficult to Wean Patients in Intensive Care Unit: a Multi-centre Randomised Trial.
;NCT01070004;;KILLSLEEP;clinical_trials;;577.0;18.0;Non-Randomized;72.0;Actual;;;;True;;True;False;True;Other;;;University Hospital, Bordeaux;academique;France;"Université de Caen Basse Normandie;CHU de Bordeaux Groupe Hospitalier Pellegrin";;Basic Science;;10.1371/journal.pone.0046750;;;;2022-11-28;Completed;Completed;2011-08-28T00:00:00;Actual;2011.0;2010-02-15T00:00:00;2010-02-16T00:00:00;2010-01-28T00:00:00;;2010.0;Interventional;during_study;;Countermeasures for Sleepiness at the Wheel and Prediction of Inter- Individual Differences to Their Responses (KillSleep)
;NCT00916253;;AUTOSOP;clinical_trials;;884.0;-303.0;Randomized;27.0;Actual;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;"GENNPHASS - CHU de Bordeaux;AP-HP - Hôpital de l'Hôtel-Dieu";;Diagnostic;;;;;;2022-11-28;Completed;Completed;2012-08-28T00:00:00;Actual;2012.0;2009-05-29T00:00:00;2009-06-08T00:00:00;2010-03-28T00:00:00;;2010.0;Interventional;before_start;;Method of Assessment of Driving Ability in Patients Suffering From Wakefulness Pathologies, Impact of Modafinil Treatment.
;NCT01650454;;SCOAL;clinical_trials;;1004.0;-194.0;Non-Randomized;58.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Basic Science;;;;;;2022-11-28;Completed;Completed;2015-10-29T00:00:00;Actual;2015.0;2012-07-18T00:00:00;2012-07-23T00:00:00;2013-01-28T00:00:00;;2013.0;Interventional;before_start;;
;NCT01604694;;TAPlastie;clinical_trials;;487.0;-44.0;Randomized;52.0;Actual;;;;True;;False;False;False;Procedure;;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux, Centre François-Xavier Michelet;;Treatment;;;;;;2022-11-28;Completed;Completed;2013-10-28T00:00:00;Actual;2013.0;2012-05-15T00:00:00;2012-05-23T00:00:00;2012-06-28T00:00:00;;2012.0;Interventional;before_start;;Ultrasound-guided Transversus Abdominis Plane Block for Analgesia After Abdominoplasty: Randomized- Controlled- Trial Double Blind Monocentric Study, Against Placebo
;NCT01599169;;;clinical_trials;;276.0;-22.0;Randomized;87.0;Actual;;;;True;;False;False;False;Dietary Supplement;;;Université Victor Segalen Bordeaux 2;academique;France;Cinical Pharmacology Department - Université Victor Segalen Bordeaux 2;;;;;;;;2022-11-28;Completed;Completed;2013-02-28T00:00:00;Actual;2013.0;2012-05-06T00:00:00;2012-05-13T00:00:00;2012-05-28T00:00:00;;2012.0;Interventional;before_start;;Evaluation of the Efficacy and Tolerance of B-Back® on the Burnout Syndrome. Double-blind, Randomized, Monocentric Trial With Two Parallel Groups (B-Back® Verum Versus B-Back® Placebo)
;NCT01582919;;AMIMAGE 2;clinical_trials;;1003.0;-161.0;Non-Randomized;304.0;Actual;;;;True;;False;False;False;Other;;;University Hospital, Bordeaux;academique;France;Groupe Hospitalier Pellegrin - C.H.U. de Bordeaux;;Diagnostic;;;;;;2022-11-28;Completed;Completed;2015-06-28T00:00:00;Actual;2015.0;2012-04-20T00:00:00;2012-04-20T00:00:00;2012-09-28T00:00:00;Actual;2012.0;Interventional;before_start;;STUDY OF IMAGING MARKERS IN THE VERY EARLY STAGES OF DEMENTIA AMONG RETIRED RURAL FARM IN THE GIRONDE AND PARTICIPATING IN THE AMI COHORT EPIDEMIOLOGY: A LONGITUDINAL STUDY.
;NCT00657475;;APPACHES;clinical_trials;;1734.0;-81.0;Randomized;238.0;Actual;;;;True;;False;False;False;Drug;;;University Hospital, Bordeaux;academique;France;Cardiac Surgery Dpt (University Hospital);;Prevention;;;;;;2022-11-28;Completed;Completed;2013-03-28T00:00:00;Actual;2013.0;2008-04-08T00:00:00;2008-04-08T00:00:00;2008-06-28T00:00:00;;2008.0;Interventional;before_start;;A Prospective Study of Coronary Artery Bypass Graft and/or Aortic Valve Replacement With Conventional Versus Half Heparin Dose Under Closed and Coated Extra Corporeal Circulation System (MECC) - APPACHES Study.
;NCT00624403;;I-Gel;clinical_trials;;2101.0;-42.0;Randomized;700.0;Actual;;;;True;;False;False;False;Device;;;University Hospital, Bordeaux;academique;France;Uniersity Hospital, Bordeaux;;Treatment;;;;;;2022-11-28;Completed;Completed;2013-12-28T00:00:00;Actual;2013.0;2008-02-15T00:00:00;2008-02-26T00:00:00;2008-03-28T00:00:00;;2008.0;Interventional;before_start;;LMA ProSeal & I-Gel : a Prospective Controlled Trial
;NCT01066559;;HEPADIAL;clinical_trials;;1736.0;-78.0;Randomized;27.0;Actual;;;;True;;True;False;True;Biological;;;University Hospital, Bordeaux;academique;France;"Saint-Augustin Clinic, Dialyze Unit;CH de la côte Basque;CH Annonay;Pellegrin Hospital, Nephrology Unit;Larrey Hospital, Dialyze Unit;CHU de Besançon";;Treatment;;10.1159/000504035;;;;2022-11-28;Completed;Completed;2015-01-28T00:00:00;Actual;2015.0;2010-02-09T00:00:00;2010-02-09T00:00:00;2010-04-28T00:00:00;;2010.0;Interventional;before_start;;Multicentric Randomized Trial of the Impact of Hemodialysis With Polymethylmetacrylate Membrane on the Improvement of Humoral Immune Response in the Hemodialyzed Patients: Application to Hepatitis B Vaccination and Correlation to sCD40 Clearing
;NCT01047852;;VHYPER;clinical_trials;;577.0;-23.0;Randomized;144.0;Actual;;;;True;;True;False;True;Procedure;;;University Hospital, Bordeaux;academique;France;"Pellegrin Hospital, Recovery Unit;Hospital;Saint-André Hospital;University Hospital";;Treatment;;10.1007/s00134-017-4785-1;;;;2022-11-28;Completed;Completed;2011-08-28T00:00:00;Actual;2011.0;2010-01-05T00:00:00;2010-01-12T00:00:00;2010-01-28T00:00:00;;2010.0;Interventional;before_start;;Sequential and Early Used of Noninvasive Ventilation After Extubation in Hypercapnic Patients or in Patients With Chronic Respiratory Disorders
;NCT00790686;;TOTEME;clinical_trials;;1642.0;-16.0;;13.0;Actual;;;;True;;False;False;False;Procedure;;;University Hospital, Bordeaux;academique;France;"Department of Urology, University Hospital, Toulouse;Department of Urology, University Hospital, Limoges;Department of Urology, Hospices Civils de Lyon;Department of Urology, University Hospital, Bordeaux";;Treatment;;;;;;2022-11-28;Completed;Completed;2013-05-28T00:00:00;Actual;2013.0;2008-11-12T00:00:00;2008-11-12T00:00:00;2008-11-28T00:00:00;;2008.0;Interventional;before_start;;Study of Tolerance and Effectiveness of Ureteral Stents MEMOKATH ® 051 in the Treatment of Chronic Strictures of the Ureter
;NCT02821234;;SOMNET;clinical_trials;;214.0;-76.0;Non-Randomized;40.0;Actual;;;;True;;True;False;True;Other;No;;University Hospital, Bordeaux;academique;France;CHU de Bordeaux;;Basic Science;;10.1093/sleep/zsab081;;;;2022-11-28;Completed;Completed;2017-04-03T00:00:00;Actual;2017.0;2016-06-17T00:00:00;2016-06-28T00:00:00;2016-09-01T00:00:00;Actual;2016.0;Interventional;before_start;;The Sleepless Brain: Neuroimaging Support for a Differential Diagnosis of Insomnia
