all_sources;has_results;NCTId;other_ids;title;acronym;summary;study_start_date;study_start_date_type;status;study_completion_date;study_completion_date_type;study_first_submit_date;study_first_submit_qc_date;study_type;time_perspective;enrollment_count;enrollment_type;references;has_publications_result;has_results_or_publications;ipd_sharing;lead_sponsor;location_country;location_facility;snapshot_date;study_start_year;study_completion_year;delay_submission_start;submission_temporality;delay_start_completion;lead_sponsor_type;french_location_only;status_simplified;bso_country;has_publication_oa;publication_access;intervention_type;design_allocation;primary_purpose;eudraCT;publications_result;results_first_submit_date;results_first_submit_qc_date;first_results_or_publication_date;delay_first_results_completion;ipd_sharing_description;WHO;ISRCTN
['clinical_trials'];False;NCT02852317;[{'type': 'org_study_id', 'id': '35RC14_8805', 'source': 'clinical_trials'}];Urinary Markers of Detrusor Overactivity in Spina Bifida Patients;BUHD-SPINA;The purpose of this study is to assess diagnostic performance of urinary markers of detrusor overactivity (Nerve Growth Factor (NGF), Brain-Derived Neurotrophic Factor (BDNF), adenosine triphosphate (ATP), Prostaglandine E2) in detected high pressure bladder un spina bifida patients.;2015-03-16T00:00:00;Actual;Completed;2017-07-17T00:00:00;Actual;2016-07-19T00:00:00;2016-08-01T00:00:00;Observational;Prospective;134.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Centre hospitalier universitaire de Rennes'];2022-11-28;2015.0;2017.0;491.0;during_study;854.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT03402958;[{'type': 'org_study_id', 'id': '35RC17_309_GEOFRAGE', 'source': 'clinical_trials'}];General Practitioner's Place in the Treatment of Fracture Osteoporosis in the Elderly;GEOFRAGE;Osteoporosis is a major public health problem. Its screening and its treatment remain largely insufficient while therapies have demonstrated their effectiveness. In the event of a severe fracture, the update of the 2016/2017 recommendations, prepared by the Research and Information Group on Osteoporosis and the French Rheumatology Society, concerning osteoporosis recommends a specific treatment with bisphosphonates as first-line treatment, without bone densitometry, regardless of age. The frequency of prescribing anti-osteoporotic treatment as an outpatient after a fracture of the upper extremity of the femur is very low (2% to 21% according to the studies). The main factors associated with non-prescription found are co-morbidities (charlson score> 6), dementia, obesity (BMI> 30), chronic alcoholism, male sex, polypharmacy> 4, age. Conversely, the factors associated with prescribing are recurrent falls (> 2 / year), a history of osteoporotic fracture, an Iso Resource Group> 3, female sex, and corticosteroid therapy.;2018-03-28T00:00:00;Actual;Completed;2018-03-28T00:00:00;Actual;2018-01-10T00:00:00;2018-01-17T00:00:00;Observational;Retrospective;160.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Hospital Center of Saint-Malo'];2022-11-28;2018.0;2018.0;-77.0;before_start;0.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT03382028;[{'type': 'org_study_id', 'id': '35RC16_3061-DENEBO1', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2016-A01975-46', 'source': 'clinical_trials'}];Development of Child With Equinus Deformity Idiopathic;DENEBO1;"Identification and characterization of the link between psychomotor development and the appearance of associated signs in children with ""Equinus Deformity "" considered isolated at birth.";2017-06-01T00:00:00;Actual;Completed;2017-08-31T00:00:00;Actual;2017-11-16T00:00:00;2017-12-18T00:00:00;Observational;Retrospective;112.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2017.0;2017.0;168.0;after_completion;91.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT03362125;[{'type': 'org_study_id', 'id': '35RC15_3022 BRONCHOLITE', 'source': 'clinical_trials'}];Bronchiolitis: Evaluation of Wang's Score as a Predictor of the Duration of Oxygen Therapy in Bronchiolitis;;Evaluation of Wang's score as a predictor of the duration of oxygen therapy in bronchiolitis;2015-10-01T00:00:00;Actual;Completed;2016-02-15T00:00:00;Actual;2017-11-15T00:00:00;2017-11-28T00:00:00;Observational;Prospective;105.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2015.0;2016.0;776.0;after_completion;137.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT03356548;[{'type': 'org_study_id', 'id': '35RC17_3067_HEMOSAT', 'source': 'clinical_trials'}];Study of the Association Between Transferrin Saturation and Asthenia in Hemochromatosis;HEMOSAT;Observational study.;2017-04-10T00:00:00;Actual;Completed;2019-04-09T00:00:00;Actual;2017-11-16T00:00:00;2017-11-28T00:00:00;Observational;Prospective;260.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2017.0;2019.0;220.0;during_study;729.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT03356522;[{'type': 'org_study_id', 'id': '35RC16_3029_TRIFIR', 'source': 'clinical_trials'}];TRIFIR : Study of Trabecular Bone Score (TBS) as a Fracture Risk Factor in Chronic Renal Failure;TRIFIR;Observational study;2016-02-01T00:00:00;Actual;Completed;2017-04-30T00:00:00;Actual;2017-11-16T00:00:00;2017-11-28T00:00:00;Observational;Prospective;206.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2016.0;2017.0;654.0;after_completion;454.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT02297958;[{'type': 'org_study_id', 'id': '2014-A01041-46', 'source': 'clinical_trials'}];Impact of Fas/FasL in Chemotherapy Response in Epithelial Ovarian Carcinoma;IFFaLCCO;Ovarian carcinoma has poor prognosis and new therapeutic strategies are required. Many patients with ovarian carcinoma showed resistance to chemotherapy. Cleaved FasL is known for induced atypical response when is binding to Fas such as avoiding apoptosis and inducing cell motility.;2015-01-15T00:00:00;Actual;Completed;2019-07-27T00:00:00;Actual;2014-11-19T00:00:00;2014-11-20T00:00:00;Observational;Prospective;28.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Service de Gynécologie'];2022-11-28;2015.0;2019.0;-57.0;before_start;1654.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT01660776;[{'type': 'org_study_id', 'id': '2011-A01163-38', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'B111181-40', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '11/32-821', 'source': 'clinical_trials'}];BMS_PD-L1_onco : Assessment of the PD-L1 Protein as a Biomarker in Oncology and Hematology;BMS_PD-L1;"Diffuse large B-cell lymphomas (DLBCLs) represent 25 to 30% of adult non-Hodgkin lymphomas in western countries. DLBCLs are aggressive cancer but potentially curable with multi-agent chemotherapy. Whereas R-CHOP regimen has led to a marked improvement in survival, this disease remains a biologically heterogeneous entity. New therapeutic strategies are required including identification of patients' subgroups with different prognostic.

This project is based on BMS_LyTrans and Goelams 075 clinical trial. A study of whole blood transcriptome in 75 DLBCL patients and in 87 controls showed that PD-L1 (CD274) gene was overexpressed in DLBCL patients. Preliminary results demonstrated that PD-L1 is detected in plasma of DLBCL patients with a significantly higher concentration than in controls. This protein was selected as a potential biomarker because of its established role in anti-tumoral immunity. Interaction between PD-L1 and its receptor PD-1 is known to inhibit activation of immune responses by inducing T-lymphocytes anergy and/or apoptosis. Moreover, a direct involvement of PD-L1 in the protection of cancer cells from lysis by activated T lymphocytes has been demonstrated. PD-L1 expression has been described in several solid tumours, including ovary cancer, breast cancer, colon cancer, renal cell carcinoma, non-small cell lung carcinoma and in hematological malignancies such as T-NHL, MM and Hodgkin's lymphoma. Furthermore the expression of PD-L1 by tumour cells is associated with poor prognosis. The blockade of PD-L1/PD-1 axis may represent a novel therapeutic approach in aggressive cancers. These first results incite to identify the cells releasing soluble PD-L1 and to investigate its role in the anti-tumoral immunity in DLBCL patients.

The aim of this study is to identify cells producing soluble PD-L1 in DLBCL patients at diagnosis in comparison to others tumours known to express PD-L1 (metastatic breast cancer, Hodgkin's lymphoma, non-small cell lung cancer).";2012-06-07T00:00:00;Actual;Completed;2019-10-02T00:00:00;Actual;2012-07-31T00:00:00;2012-08-06T00:00:00;Observational;Prospective;105.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes EFS', 'Institut Paoli Calmette', 'Rennes University Hospital', 'Montpellier University Hospital'];2022-11-28;2012.0;2019.0;54.0;during_study;2673.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT03261583;[{'type': 'org_study_id', 'id': '35RC16_3051_CARMATS', 'source': 'clinical_trials'}];Impact of Preoperative Martial Deficiency on the Level of Blood Transfusion in Programmed Cardiac Surgery (CARMATS);CARMATS;Observational study.;2016-11-14T00:00:00;Actual;Completed;2018-01-15T00:00:00;Actual;2017-08-23T00:00:00;2017-08-23T00:00:00;Observational;Prospective;444.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital', 'Brest University Hospital'];2022-11-28;2016.0;2018.0;282.0;during_study;427.0;academique;True;Completed;['fr'];;[];Other;;;;;;;;;;;
['clinical_trials'];False;NCT02333097;[{'type': 'org_study_id', 'id': '2014-A01528-39', 'source': 'clinical_trials'}];Prospective Study for Diagnosis Utility of Array-CGH Screening in Case of Non Syndromic Congenital Heart Defect in Prenatal Diagnosis (CAPA);CAPA;"Comparative genomic hybridization (CGH)-based microarrays are now often used during pregnancy in case of fetal polymalformation in order to assess significant genomic alterations. However, it is not clear whether array-CGH provide a diagnostic utility in case of isolated congenital heart defect.

This is the first prospective study aiming at defining the right chromosomal screening when a fetal isolated congenital heart defect is identified by ultrasound.";2015-01-28T00:00:00;;Completed;2018-12-28T00:00:00;Actual;2014-12-29T00:00:00;2015-01-05T00:00:00;Observational;Prospective;78.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['St Brieuc University Hospital', 'Rennes University Hospital'];2022-11-28;2015.0;2018.0;-30.0;before_start;1430.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT01891214;[{'type': 'org_study_id', 'id': '2013-A00144-41', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'LOC/12-17 Bouguen F-IBDQ', 'source': 'clinical_trials'}];Validation of the French Version of the Inflammatory Bowel Disease Questionnaire (IBDQ) for Ulcerative Colitis and Crohn's Disease;F-IBDQ;The purpose of the study is to develop a validated French version of the IBDQ in a cohort of patients suffering from Inflammatory bowel diseases, namely Crohn's disease and Ulcerative Colitis.;2013-12-28T00:00:00;Actual;Completed;2017-01-28T00:00:00;Actual;2013-06-17T00:00:00;2013-06-27T00:00:00;Observational;Prospective;100.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];"[""Service des Maladies de l'Appareil Digestif, Hôpital de Pontchaillou, 2 rue Henri Le Guilloux"", 'CHRU de Nancy']";2022-11-28;2013.0;2017.0;-194.0;before_start;1127.0;academique;True;Completed;['fr'];;[];Other;;;;;;;;;;;
['clinical_trials'];False;NCT01826500;[{'type': 'org_study_id', 'id': 'LOC/12-16 - VARITI-5', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2012-A01470-43', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '121347B-22', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '12/45-878', 'source': 'clinical_trials'}];VARITI-5 : Study of Variations of Serum ITIH5 in Women During the Genital Life and in Pathological Situations.;VARITI-5;"The five proteins of the ITI (Inter-α-trypsin inhibitor) family, are essential components of the extracellular matrix, the dynamics of which they participate in the processes of cellular differentiation and proliferation. I. The ITIH1, ITIH2, ITIH3 and ITIH4 genes seem to be overwhelmingly expressed in the liver, this organ secreting then the corresponding proteins in the general circulation. The only data on ITIH5 indicate that this gene is poorly expressed in the liver and that the major source of its expression is the placenta. In the context of genetic studies on the syndrome of Mayer-Rokitansky-Küster-Hauser (congenital aplasia of the uterus and vagina), the investigators have shown the involvement of ITIH5 and implemented validation experiments of this gene in mice. The investigators have shown that the production of ITIH5 by the uterus varies greatly depending on the physiological state of this organ, especially during pregnancy and the estrous cycle. The investigators also found that most of the production ITIH5 was located in the uterus. Therefore, the serum dosage of ITIH5 could be used clinically as a new biological marker specific to the uterus. This non-invasive biological marker could thus assist in the diagnosis and the understanding of uterine pathologies. ITIH5 rate being correlated to endometrial proliferation, its dosage could be an early and non-invasive marker of endometriosis. The peak of production of ITIH5 by the uterus at the time of embryo implantation window indicates that the assay could provide a better assessment of endometrial receptivity to embryo. It then could be a hand tool of diagnosis in some cases of early repeated miscarriages, and secondly, a prognostic tool for embryo implantation in the context of in vitro fertilization.

The investigators conducted an initial feasibility study on the serum dosage of ITIH5, which was approved by the ethics committee of the University Hospital of Rennes. This first step has been validated. Now, the project is to perform a quantitative analysis of ITIH5 and to correlate clinical and biological data of relevant pathological and physiological situations. This project was the subject of a national and international patents of which the University Hospital of Rennes is promoter.";2013-01-28T00:00:00;;Completed;2017-01-28T00:00:00;Actual;2013-03-25T00:00:00;2013-04-03T00:00:00;Observational;Prospective;163.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['EFS de Bretagne', 'Rennes University Hospital - Hôpital Sud'];2022-11-28;2013.0;2017.0;56.0;during_study;1461.0;academique;True;Completed;['fr'];;[];Other;;;;;;;;;;;
['clinical_trials'];False;NCT01556373;[{'type': 'org_study_id', 'id': '2010-A00612-37', 'source': 'clinical_trials'}];Effects of Acute Systemic Inflammation on Arterial Stiffness and Microcirculation.;IRIGA;"This study aims to assess the effect of acute inflammation on arterial stiffness and microcirculation. Patients with severe sepsis will be compared with age-, sex- and cardiovascular risk factors-matched controls.

The primary outcome is the carotid-femoral pulse wave velocity. The other outcome measures are: systemic hemodynamics (systolic, diastolic, mean and pulse blood pressures, heart rate, cardiac output, left ventricular ejection fraction, systemic vascular resistances), central hemodynamics (aortic systolic, diastolic, mean and pulse pressures, and augmentation index), thenar tissue oxygen saturation, biological makers of inflammation (plasma fibrinogen, C-reactive protein, interleukin-6, matrix metalloproteinases -2, -9, tissue inhibitor of metalloproteinase 1), and plasma catecholamine concentrations (epinephrine, norepinephrine).";2012-02-23T00:00:00;Actual;Completed;2015-04-16T00:00:00;Actual;2012-02-23T00:00:00;2012-03-15T00:00:00;Observational;Prospective;8.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];"['Service de Réanimation Chirurgicale - Hôpital de Pontchaillou', ""Unité d'Investigation Clinique - Hôpital de Pontchaillou""]";2022-11-28;2012.0;2015.0;0.0;during_study;1148.0;academique;True;Completed;['fr'];;[];Other;;;;;;;;;;;
['clinical_trials'];False;NCT03663608;[{'type': 'org_study_id', 'id': '35RC17-3065_WALANT', 'source': 'clinical_trials'}];Wide Awake Local Anesthesia No Tourniquet;WALANT;The main objective is to assess patient's satisfaction regarding pure local anaesthesia and without use of a tourniquet (WALANT Technique) for trigger finger release surgery.;2017-11-20T00:00:00;Actual;Completed;2018-11-12T00:00:00;Actual;2018-09-06T00:00:00;2018-09-06T00:00:00;Observational;Prospective;57.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Centre Hospitalier Privé de Plérin', 'CHU de Rennes'];2022-11-28;2017.0;2018.0;290.0;during_study;357.0;academique;True;Completed;['fr'];;[];Procedure;;;;;;;;;;;
['clinical_trials'];False;NCT01287923;[{'type': 'org_study_id', 'id': '2010-A00812-37', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'TRANS/10-01', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'B101038-10', 'source': 'clinical_trials'}];Assessment of Biomarkers Initially Identified in Whole Blood by DNA Microarrays in Patients With Aggressive Lymphoma BMS_LyTrans;BMS-LyTrans;Diffuse Large B-cell Lymphoma (DLBCL) is the most frequent high grade lymphoma in adults. Although immunotherapy has improved its prognosis, DLBCL is a heterogeneous disease with patients exhibiting a wide range of outcomes with a 5-year overall survival ranging between 55 to 94% depending of the International Prognostic Index factor. Diagnostic and prognostic biomarkers are mandatory to optimize treatment. Transcriptomics has been used to detect such new biomarkers using microarrays analyses applied to RNA collected from total tumor tissues or cell extracts. Molecular prognostic factors have been thoroughly studied in DLBCL tumor tissues. However, it is a big challenge to obtain transcriptomic-qualified tumor samples in a multicentric and prospective clinical trial. Coordinating nvestigator hypothesized that blood may be a deep source of native and secreted analytes and therefore carries transcriptomic signatures related to DLBCL and its prognosis. This project is organized in the extension of the GOELAMS-075 clinical trial which concerns aggressive DLBCL.;2011-02-21T00:00:00;Actual;Completed;2017-09-01T00:00:00;Actual;2011-01-31T00:00:00;2011-02-01T00:00:00;Observational;Other;326.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Lille University Hospital', 'Saint-Brieuc Hospital', 'Cesson-Sévigné Clinic', 'Amiens University Hospital', 'Bordeaux University Hospital ( Haut-Lévêque Hospital)', 'Poitiers University Hospital', 'Vannes Hospital', 'La Roche-sur-Yon Hospital', 'Loire Cancer Institute', 'Victor Dupouy Hospital', 'Nantes University Hospital (Hôtel-Dieu)', 'Saint-Malo Hospital', 'Toulouse University Hospital', 'Rennes EFS', 'Rennes University Hospital', 'Lorient Hospital', 'Angers University Hospital'];2022-11-28;2011.0;2017.0;-21.0;before_start;2384.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT01572857;[{'type': 'org_study_id', 'id': '201O-AOI354-35', 'source': 'clinical_trials'}];Correlation Between the Urinary Protein/Creatinine Ratio in a Single Urine Sample Versus 24-hour Proteinuria in Patients With Multiple Myeloma.;RCP-MM;"The measurement of 24-hour proteinuria allows an assessment of treatment response in patients with multiple myeloma. But it is difficult and restrictive to make.

This study was therefore designed to investigate the correlation between the ratio of proteinuria / creatinine on samples, easier to obtain, and the 24-hour proteinuria in assessing response to this treatment .";2012-04-28T00:00:00;;Completed;2018-04-28T00:00:00;Actual;2012-03-28T00:00:00;2012-04-04T00:00:00;Observational;Prospective;30.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Service de Médecine interne - Hôpital Sud : Rennes University Hospital'];2022-11-28;2012.0;2018.0;-31.0;before_start;2191.0;academique;True;Completed;['fr'];;[];Biological;;;;;;;;;;;
['clinical_trials'];False;NCT01566903;[{'type': 'org_study_id', 'id': '2011-A01258-33', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'LOC/11-19', 'source': 'clinical_trials'}];Morphological and Dynamic Non Contrast-enhanced MR Angiography in the Exploration of Neurovascular Diseases;NCE MRA;"MR angiography (MRA) has become essential in the treatment of neurovascular diseases, including ischemic stroke - the first cause of disability in occidental countries, vascular malformations such as aneurysms, arteriovenous fistulas and malformations, whose treatments are improving year after year.

MRA is an alternative to digital substracted angiography (DSA), circumventing th use of endovascular catheterism, irradiation and injection of iodinated contrast agent. Contrast-Enhanced MRA (CE-MRA) with gadolinium injection is currently the reference standard for vascular MR exploration but still presents many limitations inherent to the injection of contrast medium. Hence, the synchronization of the acquisition with bolus contrast injection limits the improvement of spatial and temporal resolutions and requires an accurate synchronization of the acquisition with the arrival of the bolus.

Moreover, the acquisition can be repeated as required as it does not require any contrast injection.

Besides, the increase in nephrogenic systematic fibrosis clinical cases, which would be secondary to gadolinium chelates injection, in patients with chronic renal insufficiency has restricted the use of CE-MRA. More than 500 cases were described to date in the world.

Its occurrence is currently estimated around 4 % for patients in terminal chronic renal insufficiency and its mortality around 30 %.

According to the recommendations of AFSSAPS from August, 2007, two gadolinium contrast agent (Gadodiamide-OMNISCAN *, General Electric HealthCare and Gadopentetate Dimeglumine-MAGNEVIST *, Bayer HealthCare) are contraindicated if the glomerular filtration rate is lower than 30 ml/mn.

Non-contrast enhanced MR angiography (NCE MRA) techniques have been proposed to provide complete and non-invasive investigation of the vasculature, thus offering patients with chronic renal insufficiency, as well as pregnant or nursing women a surrogate with no side effects.

Moreover, the use of high field (3T) MR imaging offers improved signal to noise ratio. Combined with the use of phased array coils and parallel imaging, new NCE MRA sequences can achieve juxta-millimeter isotropic spatial resolution and temporal resolution of about 50 ms close to those of cerebral DSA.

These sequences allow a joint hemodynamical and morphological assessment of lesions, both at the cervical and cerebral levels, whether at diagnosis or during patient follow-up";2012-06-05T00:00:00;Actual;Completed;2016-11-22T00:00:00;Actual;2012-03-23T00:00:00;2012-03-27T00:00:00;Observational;Prospective;80.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2012.0;2016.0;-74.0;before_start;1631.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT04006028;[{'type': 'org_study_id', 'id': '35RC19_30031_RIB-R2D2', 'source': 'clinical_trials'}];Retrospective Study of Renal Biopsies Indications and Their Results in Patients With Type-2 Diabetes : a Multicenter Study;RIB-R2D2;"The WHO (World Health Organisation) estimated the prevalence of diabetes to be 422 million people in 2014, compared to 108 million in 1980. This has led to an increasing number of diabetic patients referred to nephrologists for diagnostic purposes. Diabetic nephropathy is the most common renal disease in this population and is usually a presumptive diagnosis based on clinical and biological features although microscopic examination of a renal sample acquired through renal biopsy is the only way to be certain of this diagnosis. However, kidney biopsy is an invasive procedure carrying a low but incontestable risk of adverse event such as post-procedural pain and bleeding. Consequently, nephrologist around the world feel that renal biopsy should only be performed in patients with type 2 diabetes to detect non-diabetic renal disease, when the diagnosis of diabetic nephropathy is dubious or unlikely. This likeliness is based on the presence or absence of typical feature such as diabetic retinopathy, hematuria, progressive decline of renal function or increase of proteinuria, long duration of diabetes, nephrotic syndrome. These feature were identified by the comparison of patients with type 2 diabetes and non-diabetic renal disease (alone or associated to diabetic nephropathy) and isolated diabetic nephropathy.

However, it is not known if the presence (or absence) of these atypical features by themselves are indeed signs of non-diabetic renal disease and necessitate to perform renal biopsy. The aim of the study is to determine if these atypical features are relevant indications to perform renal biopsy. To answer this question, will be analyze the medical records of patients with type 2 diabetes who underwent renal biopsy in five French nephrology center to determine, in each case, the indication of the biopsy and if this latter benefitted the patients.

In addition, will be evaluate the prognosis value of the Renal Pathology Society classification of diabetic nephropathy in patients with type 2 diabetes and diabetic nephropathy.";2019-06-06T00:00:00;Actual;Completed;2019-09-17T00:00:00;Actual;2019-06-26T00:00:00;2019-07-01T00:00:00;Observational;Retrospective;500.0;Actual;[];0.0;False;Undecided;Rennes University Hospital;['France'];['AP-HP, Hôpital Bichat-Claude Bernard', 'Hôpital Bretonneau', 'AP-HM, Hôpital de la Conception', 'Rennes University Hospital'];2022-11-28;2019.0;2019.0;20.0;during_study;103.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT01764412;[{'type': 'org_study_id', 'id': '2012-A01122-41', 'source': 'clinical_trials'}];Study of Serum Hepcidin Rate Variations During Menstrual Cycle;HEPMEN;"Hepcidin is the major hormone regulating Iron Metabolism. In a normal organism decrease iron stock causes a decrease in hepcidin synthesis thus promoting intestinal absorption of iron.

The interpretation of hepcidin dosage results requires to know the physiological variations of this hormone.

This study investigate whether there are significant variations in the values of serum hepcidin rates during the menstrual cycle in order to make recommendations on the practical dosage determination of hepcidin in premenopausal women.";2013-03-28T00:00:00;;Completed;2015-02-28T00:00:00;Actual;2013-01-07T00:00:00;2013-01-08T00:00:00;Observational;Prospective;147.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU Nantes', 'Chu Brest', 'CHU Rennes', 'Chru Tours'];2022-11-28;2013.0;2015.0;-80.0;before_start;702.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT02826317;[{'type': 'org_study_id', 'id': '14.02', 'source': 'clinical_trials'}];Evaluation du caractère Neuropathique Des Douleurs Post opératoires. Enquête 2 Jours : DN4-SFAR;DN4-SFAR;Chronic postsurgical pain (CPSP) is defined by pain persisting longer than 2 months after surgery (1). Its incidence varies from 10 to 50 % in the literature (2). A high proportion of CPSP is neuropathic (CPSNP) (4). Postoperative pain is traditionally classified as nociceptive pain and the more intense is this pain on a numeric pain scale (NPS), higher are the risks of pain chronicization and the duration of the severe pain is longer (5,6). However, acute neuropathic pain (ANP) can be present in the postoperative setting. However, data on the prevalence of ANP immediately after surgery are scarce and no screening tool has been validated so far in this setting. Therefore, the first objective of this multicenter observational study is to prospectively describe the incidence of APSNP in a large population using the DN4 questionnaire. The second objective of our study is to confirm the hypothetic link between APSNP and CPSNP at 1 and 2 months after surgery in a large population. It is hypothesized that the systematic use of the DN4 questionnaire in postoperative could help detect patients at risk of CPSNP.;2015-01-28T00:00:00;;Completed;2016-06-28T00:00:00;Actual;2016-07-05T00:00:00;2016-07-05T00:00:00;Observational;Prospective;800.0;Actual;"[{'ReferencePMID': '28437260', 'ReferenceType': 'derived', 'ReferenceCitation': 'Beloeil H, Sion B, Rousseau C, Albaladejo P, Raux M, Aubrun F, Martinez V; SFAR research network. Early postoperative neuropathic pain assessed by the DN4 score predicts an increased risk of persistent postsurgical neuropathic pain. Eur J Anaesthesiol. 2017 Oct;34(10):652-657. doi: 10.1097/EJA.0000000000000634.', 'doi': '10.1097/eja.0000000000000634', 'source': 'clinical_trials'}]";1.0;True;No;Rennes University Hospital;['France'];['CHU de Rennes'];2022-11-28;2015.0;2016.0;524.0;after_completion;517.0;academique;True;Completed;['fr'];;[];Procedure;;;;10.1097/eja.0000000000000634;;;;;;;
['clinical_trials'];False;NCT02820259;[{'type': 'org_study_id', 'id': '35RC16_9755', 'source': 'clinical_trials'}];Therapeutic Drug Monitoring of Tacrolimus Biliary Concentrations for Liver-transplanted Patients (STABILE);STABILE;The purpose of this study is to demonstrate that the biliary concentration of TCR is a good marker of its immunosuppressive activity.;2016-05-01T00:00:00;;Completed;2017-04-07T00:00:00;Actual;2016-06-24T00:00:00;2016-06-28T00:00:00;Observational;Prospective;42.0;Actual;"[{'ReferencePMID': '30467013', 'ReferenceType': 'derived', 'ReferenceCitation': 'Rayar M, Tron C, Locher C, Chebaro A, Beaurepaire JM, Blondeau M, Cusumano C, Bardou-Jacquet E, Houssel-Debry P, Camus C, Petitcollin A, Verdier MC, Lakéhal M, Desfourneaux V, Sulpice L, Meunier B, Bellissant E, Boudjema K, Lemaitre F. Tacrolimus Concentrations Measured in Excreted Bile in Liver Transplant Recipients: The STABILE Study. Clin Ther. 2018 Dec;40(12):2088-2098. doi: 10.1016/j.clinthera.2018.10.015. Epub 2018 Nov 19.', 'doi': '10.1016/j.clinthera.2018.10.015', 'source': 'clinical_trials'}]";1.0;True;;Rennes University Hospital;['France'];['Centre hospitalier universitaire de Rennes'];2022-11-28;2016.0;2017.0;54.0;during_study;341.0;academique;True;Completed;['fr'];;[];Drug;;;;10.1016/j.clinthera.2018.10.015;;;;;;;
['clinical_trials'];False;NCT03441243;[{'type': 'org_study_id', 'id': '35RC18_3096_ESPT Obst', 'source': 'clinical_trials'}];Evaluation of the Psychological Consequences of Complicated Childbirth;ESPT Obst;Prospective, non-interventional, monocentric, case-control study;2018-05-23T00:00:00;Actual;Completed;2020-02-27T00:00:00;Actual;2018-02-15T00:00:00;2018-02-15T00:00:00;Observational;Prospective;256.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Hospital-University Psychiatry Center for Children and Adolescents'];2022-11-28;2018.0;2020.0;-97.0;before_start;645.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT03439826;[{'type': 'org_study_id', 'id': '35RC18_3094_ECHOCROHN', 'source': 'clinical_trials'}];Junior / Senior Concordance in Ultrasound Assessment of Crohn's Disease (ECHOCROHN);ECHOCROHN;Observational study;2018-02-13T00:00:00;Actual;Completed;2019-04-01T00:00:00;Actual;2018-02-13T00:00:00;2018-02-13T00:00:00;Observational;Prospective;51.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2018.0;2019.0;0.0;during_study;412.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
