all_sources;has_results;NCTId;other_ids;title;acronym;summary;study_start_date;study_start_date_type;status;study_completion_date;study_completion_date_type;study_first_submit_date;study_first_submit_qc_date;study_type;time_perspective;enrollment_count;enrollment_type;references;has_publications_result;has_results_or_publications;ipd_sharing;lead_sponsor;location_country;location_facility;snapshot_date;study_start_year;study_completion_year;delay_submission_start;submission_temporality;delay_start_completion;lead_sponsor_type;french_location_only;status_simplified;bso_country;has_publication_oa;publication_access;intervention_type;design_allocation;primary_purpose;eudraCT;publications_result;results_first_submit_date;results_first_submit_qc_date;first_results_or_publication_date;delay_first_results_completion;ipd_sharing_description;WHO;ISRCTN
['clinical_trials'];False;NCT04742465;[{'type': 'org_study_id', 'id': '35RC20_8889_ARIADE', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2021-A00062-39', 'source': 'clinical_trials'}];ARIADE : Augmented Reality for Improving Autonomy in Dementia. Creation, Implementation and Testing of an Augmented Reality Tool to Help People With Alzheimer's Type Dementia in Their Travels.;ARIADE;"Navigating according to a specific goal is a common activity of everyday life. Spatial navigation requires the implementation of motor and perceptual functions (sight, walking, proprioception), but also various cognitive functions (executive functions, memory, spatial orientation skills). Many people affected by a neurodegenerative disease have topographical difficulties which have a major impact on their autonomy in daily life, by gradually limiting their movements outside their home, then inside their home, and which are the main factor leading to the institutionalization of this population. People with dementia or MCI (Mild Cognitive Impairment) of the Alzheimer type, according to the definition of the NIAA (National Institute on Aging-Alzheimer's Association) have navigation and spatial memory disorders, with difficulty in acquiring mental spatial representations of their environment. These topographical difficulties have been shown to be related to the reduction in volume of the temporal cortex, in particular the hippocampal regions, as well as to atrophy of the retrosplenial cortex.

Augmented Reality (AR), often defined as an intermediary between the totally artificial world of VR and the real world in which we operate, makes it possible in particular to add summary information to the natural environment in which a participant operates. Even if, in particular in outside environment, AR must solve many challenges, such as the integration of the real and virtual worlds in real time, the selection of the modalities of restitution of information, its use is exponential in the medical field, in particular in surgery for the assistance of the practitioner, but also in the field of sensory substitution, in particular to facilitate the movements of people with visual impairment. Other works focused in helping people with dementia of the Alzheimer type, such as those of Quintana and Favela (2012) who proposed preliminary systems of annotations in AR. Hervás et al. were the first in 2014 to test the use of augmented reality to provide navigation assistance to people with dementia. In 2017, Firouzian et al. as well as Sejunaite et al. implemented related systems. Firouzian et al. have developed spectacle frames comprising around ten LED lights in order to provide directional indications to people who moved outdoor. However, the influence of this system on navigation performance has not been tested yet. On the other hand, although simple to develop, this system requires training on the part of the users and only makes it possible to provide directional information, which is not recommended for the implementation of a tool for this population. Finally, Sejunaite et al. used an environmentally tested smart glasses to allow users to display information in the form of a map to help older people navigate independently. However, the literature review indicates that even increased card use does not seem to be suitable for people with dementia or Alzheimer's-type MCI. Finally, these two tools do not allow navigational information to be co-located in the field of vision of people, which represents one of the major advantages of augmented reality. To our knowledge, there is not yet an AR device providing co-located information in the environment dedicated to outdoor navigation of people with dementia or Alzheimer's type MCI.";2021-06-07T00:00:00;Actual;Completed;2021-06-25T00:00:00;Actual;2021-02-01T00:00:00;2021-02-05T00:00:00;Interventional;;19.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2021.0;2021.0;-126.0;before_start;18.0;academique;True;Completed;['fr'];;[];Other;N/A;Other;;;;;;;;;
['clinical_trials'];False;NCT01673230;[{'type': 'org_study_id', 'id': '2012-A00364-39', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'LOC/12-01', 'source': 'clinical_trials'}];Hemodynamic Indices Predictive of a Beneficial Response to Fluid Expansion in Case of Hemodynamic Failure After Cardiac Surgery With Altered Preoperative Ejection Fraction (LVEF≤45%): Sensibility and Specificity of Respiratory Variations of Pulse Pressure (∆PP), Photoplethysmography (∆POP), Perfusion Index (PVI), Before and After Fluid Expansion.;ALTERVOL;Low Cardiac Output Syndrome occurs frequently after cardiac surgery, especially when pre-operative LVEF is altered (LVEF≤45%). The correction of hemodynamic failure requires adapted treatments: fluid expansion and/or inotropic or vasoactive drugs. Predictive indices of a response to fluid challenge may allow an earlier hemodynamic optimization, which has not been showed until now when LVEF is altered.;2012-09-28T00:00:00;;Completed;2015-12-28T00:00:00;Actual;2012-08-22T00:00:00;2012-08-22T00:00:00;Interventional;;50.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2012.0;2015.0;-37.0;before_start;1186.0;academique;True;Completed;['fr'];;[];Procedure;N/A;Other;;;;;;;;;
['clinical_trials'];False;NCT01569724;[{'type': 'org_study_id', 'id': '2010-A23465-21', 'source': 'clinical_trials'}];Estimation of Carbohydrate Metabolism Disorder Frequency in Hypertriglyceridemia Induced by Bexarotene Treatment of Cutaneous T Cell Lymphoma - Pilote Study;TgBEX;Bexarotene is a RXR-selective retinoid, licensed for the treatment of cutaneous T cell lymphoma. The most frequent adverse effect is hypertriglyceridemia but its mechanism is not well known. The purpose of this study is to research a carbohydrate metabolism disorder associated in bexarotene-induced hypertriglyceridemia.;2012-01-28T00:00:00;;Completed;2017-04-28T00:00:00;Actual;2012-02-24T00:00:00;2012-03-30T00:00:00;Interventional;;10.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Service de dermatologie - Hôpital de Pontchaillou'];2022-11-28;2012.0;2017.0;27.0;during_study;1917.0;academique;True;Completed;['fr'];;[];Other;N/A;Treatment;;;;;;;;;
['clinical_trials'];False;NCT01543100;[{'type': 'org_study_id', 'id': 'LOC/10-02 - PACMoG', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2010-A00378-31', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'B100413-10', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '10/16-758', 'source': 'clinical_trials'}];Prognostic Study of Markers of Angiogenesis and Coagulability in Patients With Monoclonal Gammopathy;PACMoG;Blood circulating endothelial cells (CEC) and microparticles (MPs) are described in the literature to be associated with vascular failures and dysfunction that reflect neo-angiogenesis and risk of thrombosis, respectively. There a few number of CEC in healthy patients although they significantly increase in several cancers including myeloma. However, no study explored to date a correlation of CEC and/or circulating endothelial progenitors (CEP) and MPs with the tumoral growth of monoclonal gammopathy. On the other hand, there is no study measuring the CEC and CEP directly in the bone marrow. The investigators aim is to evaluate these 2 original features in patients with monoclonal gammopathy: monoclonal gammopathy of undetermined signification (MGUS) and myeloma. This is a preliminary multicentric study.;2010-11-28T00:00:00;;Completed;2014-01-28T00:00:00;Actual;2011-08-23T00:00:00;2012-03-01T00:00:00;Interventional;;60.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2010.0;2014.0;268.0;during_study;1157.0;academique;True;Completed;['fr'];;[];Other;N/A;Basic Science;;;;;;;;;
['clinical_trials'];False;NCT02864017;[{'type': 'org_study_id', 'id': '35RC14_9835', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2015-A00961-48', 'source': 'clinical_trials'}];Immuno Nutrition by L-citrulline for Critically Ill Patients;Immunocitre;The main objective of this study is to demonstrate that the only administration of L-citrulline, can improve immune functions in critically ill patients at high risk of nosocomial infection.;2016-09-28T00:00:00;Actual;Completed;2020-04-28T00:00:00;Actual;2016-08-04T00:00:00;2016-08-08T00:00:00;Interventional;;120.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['CHU Nantes', 'CHU Angers', 'Rennes Hospital University', 'Paris - HEGP'];2022-11-28;2016.0;2020.0;-55.0;before_start;1308.0;academique;True;Completed;['fr'];;[];Dietary Supplement;Randomized;Prevention;;;;;;;;;
['clinical_trials'];False;NCT01949467;[{'type': 'org_study_id', 'id': 'FERHEP', 'source': 'clinical_trials'}];Prospective, Comparative (5 Groups), Non-randomized, Multicenter, Physiopathological Study, Evaluating Pharmacokinetic Characteristics of Serum Hepcidin Level in Response to Iron Oral Intake in Order to Evaluate Their Interest to Discriminate Patients With Dysmetabolic Hepatosiderosis or Ferroportin Disease.;;"The diagnosis of iron overload is a common problem. It is important to optimize the diagnosis to ensure support for patients and their relatives especially regarding genetic disease.

Iron overload revealed by a high level of serum ferritin and confirmed by the presence of an excessive amount of iron in the liver is a frequent situation. In a lot of case there is no increase in serum iron and transferrin saturation. This situation may arise in particular in patients with:

a genetic iron overload related to mutation in the ferroportine gene, leading to a ferroportin disease. The diagnosis is based on the sequencing of the gene,
a dysmetabolic hepatosiderosis, the most frequent situation , where iron overload is associated with abnormalities in the metabolism of carbohydrates and fats, whereas no genetic cause is identified.

However, patients often have similar biological signs and despite the implementation of strict algorithm regarding the diagnostic procedure, it appears that a large number of patients are tested for the mutation in the ferroportin gene, and that mutation is not found in most cases. It is therefore essential to optimize the diagnosis process by introducing additional criteria.

The investigators' hypothesis, based on the known elements, is that the response to a single dose of iron will modulate differently the iron parameters measured in serum, including hepcidin level which controls iron metabolism and metals associated with iron. This could be helpful for diagnosis procedure in patients with ferroportin disease or dysmetabolic hepatosiderosis.";2014-02-10T00:00:00;Actual;Completed;2018-12-26T00:00:00;Actual;2013-09-20T00:00:00;2013-09-23T00:00:00;Interventional;;62.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU Pontchaillou', 'CHU Montpellier', 'CHU Limoges', 'CHU Clermont-Ferrand'];2022-11-28;2014.0;2018.0;-143.0;before_start;1780.0;academique;True;Completed;['fr'];;[];Drug;Non-Randomized;Diagnostic;;;;;;;;;
['clinical_trials'];False;NCT01780883;[{'type': 'org_study_id', 'id': 'ANSM A91245-56', 'source': 'clinical_trials'}];Melatonin Dose-effect Relation in Childhood Autism;MELADOSE;"Melatonin is a neurohormone produced from serotonin which promotes sleep. The alterations in central and peripheral serotonin neurobiology and in circadian sleep-wake rhythms observed in autistic disorder suggest abnormalities in melatonin secretion.

Several studies have reported a decrease in melatonin secretion in individuals with autism. Furthermore, nocturnal excretion of 6-Sulphatoxymelatonin (the predominant melatonin metabolite) was significantly negatively correlated with severity of autistic impairments in verbal communication and play. Melatonin could therefore have a therapeutic effect on sleep problems and may play a role in the pathophysiology of autistic disorder.

These data highlight the possible therapeutic interest of an oral administration of melatonin in patients with autistic disorder. Thus, the objective of this clinical trial is to study the relation between the melatonin dose administered and its effect on severity of autistic impairments especially in verbal communication and play.";2013-02-28T00:00:00;;Completed;2013-09-28T00:00:00;Actual;2013-01-25T00:00:00;2013-01-29T00:00:00;Interventional;;34.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];"[""Pôle de Psychiatrie de l'Enfant et de l'Adolescent - Centre Hospitalier Guillaume Régnier"", 'Centre Hospitalier Spécialisé Henri Laborit', ""Service de Psychiatrie de l'Enfant et de l'Adolescent - Hôpital de la Pitié-Salpêtrière"", ""Service de Psychothérapie de l'Enfant et de l'Adolescent - Hôpital Robert Debré""]";2022-11-28;2013.0;2013.0;-34.0;before_start;212.0;academique;True;Completed;['fr'];;[];Drug;Randomized;Treatment;;;;;;;;;
['clinical_trials'];False;NCT03454711;[{'type': 'org_study_id', 'id': '35RC17_8949_AddictO', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2017-A01269-44', 'source': 'clinical_trials'}];Functional Magnetic Resonance Imaging (fMRI) Exploration of Neurocognitive Processes Involved in Food Addiction (FA) in Obese Patients: Towards New Phenotypic Markers for an Optimized Care Pathway;AddictO;Identification of the cerebral fMRI phenotype of obese patients with FA in cognitive task context based on food choice making;2018-04-26T00:00:00;Actual;Completed;2021-09-08T00:00:00;Actual;2018-02-20T00:00:00;2018-03-05T00:00:00;Interventional;;47.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['CHU de Rennes'];2022-11-28;2018.0;2021.0;-65.0;before_start;1231.0;academique;True;Completed;['fr'];;[];Biological;Non-Randomized;Other;;;;;;;;;
['clinical_trials'];False;NCT02528032;[{'type': 'org_study_id', 'id': '35RC14-9767', 'source': 'clinical_trials'}];Revisit the Value of Imaging in Best Using CArdiac Resynchronization Therapy;RICART;Many studies have shown the benefits of cardiac resynchronization therapy (CRT) with biventricular pacing in patients with heart failure with left ventricular dysfunction. CRT restores contraction coordination between different regions of the left ventricle, which yields a significant improvement in LV systolic function, symptoms, exercise tolerance and quality of life. In the longer term, treatment with resynchronization induces a reverse remodeling of the left ventricle and a decrease in mortality and morbidity (hospitalization for heart failure). Nevertheless, even if a majority of patients treated with CRT feel the benefit, some (up to 40% depending on the response criteria of CRT) do not experience significant improvement (nonresponders). Echocardiography and imaging have not so far demonstrated their added value to optimize delivery of CRT. Monocentric promising work on limited numbers of patients, however, were carried out. Meanwhile, equipment for delivering CRT evolves and new probes with four poles stimulation of the left ventricle are now used. The objective of this research is to validate new sequences of ultrasound processing estimating the CRT. These tools are based on usual echocardiographic examination of patients;2015-08-28T00:00:00;;Completed;2018-09-28T00:00:00;Actual;2015-08-14T00:00:00;2015-08-18T00:00:00;Interventional;;80.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU Pontchaillou'];2022-11-28;2015.0;2018.0;-14.0;before_start;1127.0;academique;True;Completed;['fr'];;[];Other;N/A;Other;;;;;;;;;
['clinical_trials'];False;NCT02492529;[{'type': 'org_study_id', 'id': '2014-A01123-44', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '35RC14_9777_EPMR-MA', 'source': 'clinical_trials'}];Knowing and Remembering: Cognitive and Neural Influences of Familiarity on Recognition Memory in Early Alzheimer's Disease;EPMR-MA;Unrandomized, unblinded, monocentric comparative Functional Magnetic Resonance Imaging study.;2015-07-21T00:00:00;Actual;Completed;2017-12-31T00:00:00;Actual;2014-11-18T00:00:00;2015-07-03T00:00:00;Interventional;;100.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Centre Hospitalier Universitaire'];2022-11-28;2015.0;2017.0;-245.0;before_start;894.0;academique;True;Completed;['fr'];;[];Other;Non-Randomized;Other;;;;;;;;;
['clinical_trials'];False;NCT02470247;[{'type': 'org_study_id', 'id': '35RC14_9899_IPC-Angio Trial', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '150058B-11', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '15/07-969', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2015-A00076-43', 'source': 'clinical_trials'}];IPC-Angio Trial : Interest of Remote Ischemic Preconditioning for Prevention of Contrast Medium-induced Nephropathy (Post-diagnostic Imaging) in Patients at High Risk of Contrast-induced Nephropathy;IPC-Angio;"Diagnostic imaging for vascular investigations and endovascular procedures frequently require the use of contrast medium. Besides contrast medium-induced hypersensitivity, an acute kidney injury can appear: the contrast-induced nephropathy (NPCI).

NPCI is associated with an increase of patients' morbidity and mortality. One of the conventional methods proposed to limit this NPCI is an oral administration of N-acetylcysteine (NAC) associated with hydration performed 12 hours before and 12 hours after the injection. However, in some patients this method cannot be performed due to a high risk of heart failure although they are generally at high risk of NPCI.

Recently, it has been shown, in a randomized trial, that remote ischemic preconditioning (several cycles of upper-arm ischemia-reperfusion with a pressure cuff inflator) associated with hydratation and NAC reduced the occurrence of NPCI after a coronary angiography as compared with NAC and hydration only. .

We hypothesized that the use of RIPC in patients at high risk of NPCI and who cannot receive NAC and hydratation (e.g. patients with aortic stenosis and eligible for Transcatheter Aortic Valve Implantation (TAVI)) could be promising.";2015-10-06T00:00:00;Actual;Completed;2020-10-31T00:00:00;Actual;2015-06-05T00:00:00;2015-06-09T00:00:00;Interventional;;26.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2015.0;2020.0;-123.0;before_start;1852.0;academique;True;Completed;['fr'];;[];Other;Randomized;Prevention;;;;;;;;;
['clinical_trials'];False;NCT02465970;[{'type': 'org_study_id', 'id': '35RC14_9808', 'source': 'clinical_trials'}];BRAINSTIM : Effects of Transcranial Direct Current Stimulation (TDCS) in Drug-resistant Partial Epilepsy;BRAINSTIM;"Drug-resistant partial epilepsy has a heavy impact on quality of life and sometimes on life expectancy itself. Only a minority of patients may benefit from a curative epilepsy surgery. Neurostimulation, which can be an effective add-on treatment, is currently mainly represented by vagus nervus stimulation. Transcranial direct current stimulation, a non -invasive technique already used in other areas of neurology, may be efficient on some partial epilepsies, in particular through the individual configuration of stimulation, made possible by recent technological advances.

Main goal : To study the effect of transcranial electrical stimulation on the frequency of seizures in patients with drug-resistant partial epilepsy.

Hypothesis : Reduction of 50% or more in the frequency of occurrence of seizures within 24 hours following an individually configured TDCS session: responders in real TDCS vs placebo stimulation.";2015-11-13T00:00:00;Actual;Completed;2018-12-28T00:00:00;Actual;2015-06-01T00:00:00;2015-06-08T00:00:00;Interventional;;5.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Service de Neurologie'];2022-11-28;2015.0;2018.0;-165.0;before_start;1141.0;academique;True;Completed;['fr'];;[];Device;Randomized;Treatment;;;;;;;;;
['clinical_trials', 'euctr'];False;NCT02400047;[{'type': 'org_study_id', 'id': '35RC14_9853_DEXA OP', 'source': 'clinical_trials'}, {'type': 'EudraCT Number', 'id': '2014-005026-35', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '141557A-32', 'source': 'clinical_trials'}, {'type': 'org_study_id', 'id': '35RC14_9853_DEXA-OP', 'source': 'euctr'}];Dexamethasone, Can it Replace Ketoprofen in the Strategy of Intraoperative Multimodal Analgesia in Paediatric Surgery ? A Prospective Randomized Double-blinded Study. DEXA OP;DEXA OP;"Postoperative pain and nausea-vomiting (PONV) are the first causes of failure in ambulatory care in pediatric surgery. Actually, the paracetamol/ketoprofen combination in intraoperative care is recommended for effective postoperative analgesia in children. However, intravenous ketoprofen doesn't have the marketing authorization for use in children less than 15 years old and its use is mainly justified by the absence of therapeutic alternatives. Recently, findings from published studies suggest that dexamethasone (DXM), which is actually recommended to prevent PONV for children ""at risk"", at a dose of 0.1mg/kg, would have analgesic properties above 0.15 mg/kg comparable to non-steroidal anti-inflammatories (NSAI).

Main objective :

To examine the effects of intraoperative DXM (0.2mg/kg and 0.4mg/kg) on the intensity of postoperative pain in the post-anaesthetic care unit (PACU) compared to ketoprofen (1mg/kg).

Secondary objectives :

To examine the effects of intraoperative DXM (0.2mg/kg and 0.4mg/kg) compared to ketoprofen (1mg/kg) on the anesthesia emergence delirium, the intensity of postoperative pain, the consumption of rescue analgesics and the side effects in the first 24 hours after surgery.";2015-06-03T00:00:00;Actual;Completed;2019-07-18T00:00:00;Actual;2015-03-23T00:00:00;2015-03-25T00:00:00;Interventional;;580.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2015.0;2019.0;-72.0;before_start;1506.0;academique;True;Completed;['fr'];;[];Drug;Randomized;Treatment;2014-005026-35;;;;;;;;
['clinical_trials'];False;NCT02398474;[{'type': 'org_study_id', 'id': '2014-003383-21', 'source': 'clinical_trials'}];Intérêt du TFP (Transversalis Fascia Plane) Bloc échoguidé Pour l'analgésie du prélèvement Osseux de crête Iliaque;TFP;"Iliac crest bone graft harvest is associated with acute pain that can lead to chronic postoperative pain. Local anesthetic infiltration and regional anesthesia could be of interest to reduce opioid consumption during and after surgery, reduce hyperalgesia and the associated risk of chronic postoperative pain. In this surgery, local anesthetic infiltration of the iliac crest is associated with a pain reduction compare with placebo.

Some studies have shown the benefit of a TAP (transversus abdominal block) for postoperative analgesia after iliac crest bone graft harvest. The TFP block (transversalis fascia plane block) has been recently described. Considering the nerves trajectories, the TFP block is probably anatomically the most appropriate block for analgesia after iliac crest bone graft harvest.

The aim of this study is therefore to assess the benefit of an ultrasound TFP block for analgesia after iliac crest bone graft harvest compare with local anesthetic infiltration Design is prospective, randomized, double blind, controlled study";2015-05-12T00:00:00;Actual;Completed;2018-12-28T00:00:00;Actual;2015-03-20T00:00:00;2015-03-20T00:00:00;Interventional;;46.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU de Rennes'];2022-11-28;2015.0;2018.0;-53.0;before_start;1326.0;academique;True;Completed;['fr'];;[];Drug;Randomized;Treatment;;;;;;;;;
['clinical_trials'];False;NCT02357407;[{'type': 'org_study_id', 'id': '2014-004193-4', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '35RC14_9179', 'source': 'clinical_trials'}];Development of an Adjustment Assistance Tool Dosage of Fluoroquinolones in a Population Pharmacokinetic Model;FLUO-POP;"Fluoroquinolones (FQ) are among pivotal antibiotic treatments in difficult-to-treat infections. Their efficacy has been shown to be linked to the ratio area under the curve (AUC) of their plasma concentrations over the minimum inhibitory concentration (MIC) of the bacteria treated. Eventually, Forrest et al., reported in gram-negative infections that an AUC/MIC above 125 conducted to a 80 to 90% clinical success whereas success decrease to 30 to 40% in patients with an AUC/MIC below this threshold. These results have been reproduced recently by Zelenitsky et al. in intensive care unit (ICU) patients with threshold similar to the one obtained by Forrest et al. Lastly, elevated concentrations of FQ should be related with the onset of adverse events. Thus, therapeutic drug monitoring (TDM) of FQ appears of potential interest, particularly in case of severe infections (intensive care unit (ICU) patients) or complicated and cost-related infections (osteoarticular infected (OAI) patients), with an increasing level of evidence of its use.

However, FQ TDM requires access to the full AUC of the drug with the need of many samples drawn to patients. This appears to be irreconcilable with clinical practice but can be achieved using population pharmacokinetic (PkPop) modelling. PkPop allows estimating pharmacokinetic parameters of the drug by introducing covariates (demographic, biological, clinical…) and modelling inter-individual pharmacokinetic variability. The model created allows then accessing to individual parameters of patients and thus, estimating concentrations and AUC of the FQ. This approach may also be used in clinical practice to determine a limited sampling strategy allowing an adequate estimation of AUC with a minimum of samples.";2015-06-28T00:00:00;Actual;Completed;2016-12-28T00:00:00;Actual;2015-01-16T00:00:00;2015-02-02T00:00:00;Interventional;;31.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2015.0;2016.0;-163.0;before_start;549.0;academique;True;Completed;['fr'];;[];Drug;Non-Randomized;Other;;;;;;;;;
['clinical_trials'];False;NCT02350556;[{'type': 'org_study_id', 'id': '2014-A00097-40', 'source': 'clinical_trials'}];Interest of Evaluating the Movement of the Center of Mass in a Dynamic Avoidance Task as the Endpoint of the Dynamic Equilibrium of Hemiplegic Patients;EQHEM;"For several years, the postural disorders assessment in hemiplegic patients was conducted through force plate, using the center of plantar pressure displacement in a static position.

These are widely used in physical therapy both for assessment and rehabilitation of patients with balance disorders.

For hemiplegic patients, an asymmetric distribution support on each foot and an increased surface area of postural sways (more marked on the medio lateral axis) are observed.

These studies, based on the study of plantar pressure ,are not enough to providea full description of the spatio-temporal organization of postural components in hemiplegic patients.

Indeed, postural stabilometric evaluation is based on a simplification of the human skeleton by considering it as a simple inverted pendulum swinging on his ankles.

This simplified model can't be used in dynamic assessment because of the simultaneous contributions of several joints during movement. This restricts its clinical interest because patients are more exposed to imbalances and falls in dynamic situations. Thus, the hip angular movement results in a center plantar pressure displacementwhich is impossible to discriminate from the ankle axis movement using stabilometric signal only.

Thus, it seemed interesting to study another variable valid in dynamic conditions : the displacement of center of mass during a dynamic balancing task. This variable is obtained through 3D motion capture of the different segments of the human body. The dynamic test is a dynamic postural assessment following ball avoidance from three different directions. The center of mass displacement will be compared with a functional test known to be representative of dynamic balance of the individual capacities: The Timed Up and Go test (TUG).

All of this data aims to improve the hemiplegic postural assessment for physical therapy and to help develop new rehabilitative approaches.";2015-03-09T00:00:00;Actual;Completed;2016-11-23T00:00:00;Actual;2015-01-26T00:00:00;2015-01-28T00:00:00;Interventional;;63.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU Rennes Pontchaillou'];2022-11-28;2015.0;2016.0;-42.0;before_start;625.0;academique;True;Completed;['fr'];;[];Other;Non-Randomized;Other;;;;;;;;;
['clinical_trials'];False;NCT02305771;[{'type': 'org_study_id', 'id': '2014-A01461-46', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '35RC14_9849_BRAINGRAPH', 'source': 'clinical_trials'}];Contributions From the Analysis of Graphs for Identification of Neural Cliques;BRAINGRAPH;The aim of the study is to demonstrate that our semantic knowledge (elements of our long-term memory and the process we use them) respond to a graphic organisation and gather together following accurate patterns called cliques (neural networks).;2015-02-27T00:00:00;Actual;Completed;2015-11-20T00:00:00;Actual;2014-11-28T00:00:00;2014-12-02T00:00:00;Interventional;;21.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2015.0;2015.0;-91.0;before_start;266.0;academique;True;Completed;['fr'];;[];Device;N/A;Other;;;;;;;;;
['clinical_trials'];False;NCT02304874;[{'type': 'org_study_id', 'id': 'LOC/11-03', 'source': 'clinical_trials'}];Evaluation of Body Iron Stores in Overweight Healthy Volunteers;FERNORM;Normal body iron store value in overweight subjects is currently not described in literature. The comparison of this value with body iron levels in patients suffering from dysmetabolic iron overload syndrome (DIOS) could allow to quantify iron overload in this condition. The purpose of the study is to determine iron levels in healthy overweight volunteers, and to compare them to DIOS patients treated with phlebotomy.;2011-07-28T00:00:00;;Completed;2014-08-28T00:00:00;Actual;2014-11-24T00:00:00;2014-11-27T00:00:00;Interventional;;14.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU Pontchaillou'];2022-11-28;2011.0;2014.0;1215.0;after_completion;1127.0;academique;True;Completed;['fr'];;[];Other;N/A;;;;;;;;;;
['clinical_trials'];False;NCT02149862;[{'type': 'org_study_id', 'id': '2013-A00038-37', 'source': 'clinical_trials'}];FIRBladd - Use of Infrared Spectroscopy in the Diagnosis of Bladder Tumors;FIRBladd;The purpose of this study is too assess infrared spectroscopy ability to discriminate urine of a patient affected by bladder cancer from urine of reference patient.;2014-05-28T00:00:00;;Completed;2015-12-28T00:00:00;Actual;2014-05-13T00:00:00;2014-05-23T00:00:00;Interventional;;137.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU rennes'];2022-11-28;2014.0;2015.0;-15.0;before_start;579.0;academique;True;Completed;['fr'];;[];Other;Non-Randomized;Diagnostic;;;;;;;;;
['clinical_trials'];False;NCT02140918;[{'type': 'org_study_id', 'id': '2013-004794-27', 'source': 'clinical_trials'}];Hemodynamic and Biological Effects of 3 Increasing Doses of Fludrocortisone in Healthy Volunteers;AFLUCO4;"Fludrocortisone, in association with hydrocortisone, has demonstrated an improvement in survival in septic shock patients with relative adrenal insufficiency. However, the utility of low doses of steroids and in particular of mineralocorticoids in septic shock is still discussed.

The purpose of the investigators study is to investigate the effects of 3 increasing doses of fludrocortisone (100 μg, 200 μg, 400 μg) in order to determine which dose allows the best pressor response to phenylephrine in healthy volunteers, and simultaneously assess their respective hemodynamic and biological effects.";2014-07-01T00:00:00;Actual;Completed;2016-04-20T00:00:00;Actual;2014-05-12T00:00:00;2014-05-14T00:00:00;Interventional;;16.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2014.0;2016.0;-50.0;before_start;659.0;academique;True;Completed;['fr'];;[];Drug;Randomized;Basic Science;;;;;;;;;
['clinical_trials'];False;NCT02131909;[{'type': 'org_study_id', 'id': '2013-A01325-40', 'source': 'clinical_trials'}];PC MIROIR : Effects of Mirror Therapy in Children With Hemiplegic Cerebral Palsy;PC MIROIR;"This is a randomized and comparative prospective test, monocentric and controlled (mirror therapy versus bimanual rehabilitation exercises), in single-blind (investigator and occupational therapist "" 1 "" do not know the type of rehabilitation performed).";2014-02-28T00:00:00;Actual;Completed;2017-11-28T00:00:00;Actual;2014-04-28T00:00:00;2014-05-05T00:00:00;Interventional;;33.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU Rennes'];2022-11-28;2014.0;2017.0;59.0;during_study;1369.0;academique;True;Completed;['fr'];;[];Procedure;Randomized;Other;;;;;;;;;
