statut,NCTId,eudraCT,completion_year,clinical_trial_title,acronym,results_1y,results_3y
🟩,NCT01208818,,2017,Treatment of Renal Failure Due to Myeloma Cast Nephropathy: Comparison of Two Different Chemotherapy Regimens and Evaluation of Optimized Removal of Monoclonal Immunoglobulin Light Chains Using a High Permeability Hemodialysis Membrane.,MYRE,True,True
🟩,NCT02212535,,2017,Open Study of Phase I / II Evaluating Tolerance and Efficacy of Mobilization and Collection of Peripheral Hematopoietic Stem Cells Device After a Single Injection of 0.24mg/kg of Plerixafor in Sickle Cell Patients,DrepaMob,True,True
🟥,NCT02175251,,2017,Low and High Frequency Repetitive Transcranial Magnetic Stimulation (rTMS) in the Treatment of Resistant Auditory Hallucination in Schizophrenia: a Double Blind Sham-controlled Randomised Study,rTMS,False,False
🟥,NCT01648933,,2017,Perfusion Analysis Using Rubidium in Cardiac Sarcoidosis,PARCS,False,False
🟥,NCT02147717,,2017,Laser Acupuncture and Pain Management in Preterm Infants Undergoing Patent Ductus Arteriosus Ligation,ELAPPS,False,False
🟥,NCT01871818,,2017,A Multi-centre Randomised Controlled Trial to Compare the Effectiveness of Two Rehabilitation Programs in Patients With Multiple Sclerosis.,REHABMUSCLE,False,False
🟥,NCT02113904,,2017,Phase II Clinical Trial Using Humira in Netherton Syndrome,AntiTNF-SN,False,False
🟥,NCT02030613,,2017,Determination of the Effective Individual Dose of Etanercept in Patients Treated for Juvenile Idiopathic Arthritis,Etaplus,False,False
🟥,NCT02248376,,2018,Non-stick Gel Applicated After Scraping Surgery for Natural Miscarriage and Uterine Synechiae Prevention,HYFACO,False,False
🟩,NCT01655017,,2018,Fibrosis a New Pathological Actor in Adipose Tissue,fibrota,True,True
🟩,NCT03119376,,2018,Evaluation of an Online Tool (COBPeer) Dedicated to Junior Peer Reviewers for Assessing the Reporting of Randomized Controlled Trial Reports,,True,True
🟥,NCT02225717,,2018,Markers of Fetal Membranes Remodelling in Cervicovaginal Fluid and Delivery,TrophY2,False,False
🟩,NCT02634411,,2018,Impact of the Duration of Antibiotics on Clinical Events in Patients With Pseudomonas Aeruginosa Ventilator-associated Pneumonia : a Randomized Controlled Study (iDIAPASON),iDIAPASON,True,True
🟥,NCT03207997,,2018,MRI Quantification of Pulmonary Fibrosis in Scleroderma Patients by Using Elastic Registration Method: Feasibility Study,IRMSCLERO,False,False
🟧,NCT01360541,,2018,Endoscopic Radiofrequency Ablation for Barrett Oesophagus With Low Grade Dysplasia: a Randomised Controlled Trial vs Endoscopic Surveillance,RF-DBG,False,True
🟥,NCT03062852,,2018,Prévention Des Erreurs médicamenteuses liées Aux Interruptions de tâches Des Soignants Lors de la préparation et de l'Administration Des médicaments : Essai contrôlé randomisé Multicentrique en Clusters,PERMIS,False,False
🟧,,2006-000995-33,2018,EuroNet-Paediatric Hodgkin's Lymphoma Group / First International inter-group study for classical Hodgkin’s lymphoma in children and adolescents,EURONET PHL C1,False,True
🟥,NCT02273804,,2018,Topiramate and Severe Obesity in Children and Adolescents,TOBI,False,False
🟥,NCT02343237,,2018,"A Multicenter, Randomized Study, Against Credible Factitious Intervention That Evaluates the Interest of Osteopathic Medicine in the Management of Fibromyalgia Syndrome",FIBROPATHIC,False,False
🟥,NCT02961868,,2018,PROgression of FIbromuscular LEsions,PROFILE,False,False
🟧,NCT01862042,,2018,Evaluation of Palliative and Supportive Care for Spinal Muscular Atrophy (SMA) Type 1 Patients,ASI1,False,True
🟥,NCT01072721,,2018,Non Invasive Study of the Hepatic Fibrosis in Paediatrics by the Method of FIBROSCANN.,PEDISCAN,False,False
🟥,NCT01613196,,2018,Evaluation of Positron Emission Tomography in Extrapulmonary Tuberculosis,TUBOGTEP,False,False
🟥,NCT01870024,,2018,"Comparison Between Lorazepam, Clonazepam and Clonazepam + Fosphenytoin for the Treatment of Out-of-hospital Generalized Status Epilepticus in Adults Patients",LORACLOFT,False,False
🟩,NCT02057900,,2018,Transplantation of Human Embryonic Stem Cell-derived CD15+ Isl-1+ Progenitors in Severe Heart Failure,ESCORT,True,True
🟩,NCT01570777,,2018,Renal Denervation in Patients With Resistant Hypertension,DENER-HTN,True,True
🟥,NCT02101320,,2018,Contribution of a Hand-held Gamma Camera (TreCam) to the SNOLL(Occult Breast Lesion Localization Plus Sentinel Node Biopsy) Procedure in Breast Cancer,TRECAM,False,False
🟥,,2011-006193-36,2018,Topiramate et obésité sévère de l'enfant et de l'adolescent,TOBI,False,False
🟥,NCT02494505,,2018,Does the Mycophenolate Improve the Ability of Weaning Patients Off the Treatment in Chronic Inflammatory Demyelinating Polyradiculopathy (CIDP),MYCOPID,False,False
🟥,NCT02824133,,2018,"A Phase I/II, Open-Label, Multicentre Study to Assess The Safety, Tolerability, Pharmacokinetics and Clinical Efficacy of AZD4547 in Patients With Relapsed/Refractory Glioma Positive for an FGFR Fusion",TARGET,False,False
🟩,NCT01315639,,2018,Plasma Abeta Peptides and the Risk of Alzheimer's Disease. Diagnostic Performance and Predictive and Prognostic Values of Measurements of Plasma Amyloid Peptides Concentrations for the Diagnosis of Alzheimer's Disease,BALTAZAR,True,True
🟩,NCT02134158,,2018,Impact of Transcranial Direct Current Stimulation (tDCS) on Locomotion and Bipedal Equilibrium in Hemiplegic Patients: a Crossover Randomized Controlled Trial,HEMILOCOSTICOR,True,True
🟥,,2011-005029-31,2018,"Evaluation systématique des troubles respiratoires au cours du sommeil chez l'enfant drépanocytaire : apport du traitement par Hydroxycarbamide lors de l'identification d'une hypoxémie isolée - essai clinique multicentrique randomisé contre placebo, double aveugle",SOMMEDREP,False,False
🟥,NCT02892708,,2018,Impact of Surgery on the Treatment of Supratentorial Malignant Gliomas in Subjects Aged 70 and Over,CSA,False,False
🟩,NCT01454232,,2018,Modification of Human Gut Microbiota in Massive Obesity After Bariatric Surgery: the Role of Energetic Restriction,microbaria,True,True
🟥,NCT01980030,,2018,Using ROMIPLOSTINE for Persistent Thrombocytopenia With Transfusion-dependent Patients Who Received Allogeneic Hematopoietic Stem Cell,AGRAH003,False,False
🟩,NCT02664454,,2018,Compared Efficacy of Nurse-led and GP-led Geriatric Assessment in PrImary Care: A Pragmatic Three-arm Cluster Randomized Controlled Trial,CEPIA,True,True
🟥,,2014-002710-23,2018,A pilot clinical trial of reverse transcriptase inhibitors in children with Aicardi-Goutières syndrome (AGS),AGS,False,False
🟧,NCT02433522,,2018,Extended Follow Up of the Mainritsan 2 Study. Comparison Between a Long Term and a Conventional Maintenance Treatment With Rituximab: a Placebo- Controlled Randomized Trial,MAINRITSAN3,False,True
🟥,,2014-005428-81,2018,"A Phase I/II, Open-Label, Multicentre Study to Assess The Safety, Tolerability, Pharmacokinetics and Clinical Efficacy of AZD4547 in Patients with glioma positive for an FGFR fusion Relapsed/Refractory -TARGET study 
 
 
 
 
 
 
 Etude de Phase I/II en ouvert, multicentrique évaluant l'innocuité, la tolérance, la pharmacocinétique et l'efficacité de l'AZD4547 chez des patients porteurs d'un gliome exprimant un gène de fusion FGFR en rechute ou réfractaires. Traitement par l'AZD4547 des gliomes malins en récidive exprimant le gène FGFR-TACC. Etude TARGET.",TARGET,False,False
🟥,NCT02892825,,2018,Impact of Music on Hypertension During Cataract Surgery Performed Under Topical Anaesthesia,MUSICATOP,False,False
🟥,,2016-003332-21,2018,Clairance de l'Acétate et du gluconate au cours du Remplissage vasculaire des brûlés graves:CARE  Clearance of Acetate during fluid REsuscitation in critically ill patients: The CARE trial,CARE,False,False
🟩,NCT01331863,,2018,Replacement of the Airways and/or the Pulmonary Vessels Using a Cryopreserved Arterial Allograft,TRACHBRONCAR,True,True
🟥,NCT02477007,,2018,Phase III Clinical Trial Studying Analgesic Efficacy of Morphine Alone or Combined With Paracetamol and/or Ibuprofen for Long-bones Fractures in Children,MORPHAPAIN,False,False
🟥,NCT02041663,,2018,Septic cArdiac Deficiency and MenIngococcal seveRe Sepsis,SAMIRA,False,False
🟥,NCT03454230,,2018,Pilot Study for Evaluation of the Procedure Impact of Mobilization Adapted to Pressure Ulcer Risk for Patients in Intensive Care.,PROMESReaPilot,False,False
🟥,NCT03555929,,2018,"Impact on Sensitivity and Motor Block Duration of an Intravenous Dexamethasone Injected 90 Min After Making an Axillary Block With Mepivacaine. A Prospective, Randomized, Placebo-controlled Study",DEXA-rescue,False,False
🟩,NCT02041871,,2018,Interest of Preoperative Immunonutrition in Liver Resection for Cancer,PROPILS,True,True
🟥,NCT02580812,,2018,Multicentric Observational National Analysis of Listeriosis and Listeria : Evaluation of the Neurological Consequences of Perinatal Listeriosis Infection,MONALISABABY,False,False
🟥,NCT02855320,,2018,Efficiency of a Nurse-led Self-management Education Intervention in Promoting Safety Knowledge and Skills of Patients With Arthritis Treated Par Biologics,BIOSAFE,False,False
🟩,NCT00930033,,2018,Randomized Phase III Trial Evaluating the Importance of Nephrectomy in Patients Presenting With Metastatic Renal Cell Carcinoma Treated With Sunitinib,CARMENA,True,True
🟩,NCT02363452,,2018,A Pilot Clinical Trial of Reverse Transcriptase Inhibitors in Children With Aicardi-Goutières Syndrome (AGS),RTIs in AGS,True,True
🟥,NCT02404337,,2018,Betaine METABOLISM OF PATIENTS With Homocystinuria,HCTBETAINE,False,False
🟩,NCT02305264,,2018,Imaging of Intracerebral Inflammation in the Progressive Phase of Multiple Sclerosis,INFLASEP,True,True
🟥,NCT03492567,,2018,Study of Circulating Monocytes as Predictive Biomarker of Osteoclastogenesis in Cystic Fibrosis-related Bone Loss. Impact of CFTR Correctors.,MUCO-OS,False,False
🟥,,2014-001463-12,2018,A phase III multi-centre double-blind placebo controlled study analysing the efficacity and safety of daily administration of a P2Y12 inhibitor (Clopidogrel) for the treatment of locally advanced or metastatic pancreatic cancer,PANCREADOGREL,False,False
🟥,NCT02144558,,2018,Evolution of Sperm Parameters and Study of Risk Factors of Impairment of Sperm Quality in Spinal Cord Injuries. Longitudinal Prospective Study.,FertiSCI,False,False
🟧,NCT02570516,,2018,Comparison of Colonoscopy With Virtual Chromoendoscopy Using 3rd Generation NBI System to Chromoendoscopy With Indigo Carmine in Lynch Patients.,LYNCH-CHROMO,False,True
🟥,NCT02505100,,2018,Impact of Complementary Medicine Techniques (Therapeutic Touch and Hypno Analgesia) on the Term of Delivery of Patients Hospitalized for Preterm Labor (Hypnorelax),Hypnorelax,False,False
🟧,NCT02586948,,2018,Physiological Study of Minimally Invasive Extracorporeal CO2 Removal in Exacerbations of COPD Requiring Invasive Mechanical Ventilation,EPHEBE,False,True
🟥,NCT02782026,,2018,Exhaled Breath Olfactory Signature of Pulmonary Arterial Hypertension Detected by an Artificial Nose: A Clinical Validation Study,SNOOPY2,False,False
🟧,NCT02484274,,2018,Iron Deficiency in Infants : Population-wide Study of the Protective Role of Toddler Milk Formula,CARMA,False,True
🟧,NCT01791868,,2018,Randomized and Multicenter Study Assessing the Efficacy of Intravenous Sodium Valproate in Addition to First Line Anti Epileptic Treatment of Generalized Convulsive Status Epilepticus.,VALSE,False,True
🟩,NCT02253212,,2018,A Study to Evaluate the Safety of Transient Opening of the Blood-Brain Barrier by Low Intensity Pulsed Ultrasound With the SonoCloud Implantable Device in Patients With Recurrent Glioblastoma Before Chemotherapy Administration,SONOCLOUD,True,True
🟥,NCT01570764,,2018,Intravenous Cyclophosphamide for the Treatment of Systemic Sclerosis Associated Interstitial Lung Disease,SCLEROCYC,False,False
🟥,NCT01916057,,2018,"Multicenter Prospective Pilot Study Investigating Pathophysiology, Diagnostic and Therapeutic Strategies of Hepatosplenic Candidiasis",CANHPARI,False,False
🟩,NCT02066519,,2018,Benefits and Tolerance of Exercise in Patients With Generalized and Stabilized Myasthenia Gravis,MGEX,True,True
🟥,NCT03487237,,2018,Prevalence of Pulmonary Embolism in Emergency Department Patients With Isolated Syncope,PEEPS,False,False
🟥,NCT02746185,,2018,Efficacy and Safety of Oral Rivaroxaban for the Treatment of Venous Thromboembolism in Patients With Active Cancer. A Pilot Study.,CASTA-DIVA,False,False
🟧,NCT02678533,,2019,Pilot Study Assessing the Feasibility of CD34+ Cells Mobilization and Collection After Treatment With G-CSF and Plerixafor in Patients With Fanconi Anemia for Subsequent Treatment by Gene Therapy,FancoMob,False,True
🟥,NCT03303807,,2019,Study of Carbon Dioxide Removal to Alleviate Right Ventricule Dysfunction During Acute Respiratory Distress Syndrome,COVAP,False,False
🟥,NCT02714933,,2019,"Thoracic Imaging in Children With Neither Irradiation Nor Injection, by a New MRI Protocol Including Advanced Zero Time Echo (ZTE)",ImagINI-CHEST,False,False
🟧,NCT02101333,2013-005039-26,2019,Efficacy and Tolerance of First-line Treatment With Tocilizumab in Active Takayasu Arteritis French Prospective Multicenter Study,TOCITAKA,False,True
🟩,NCT02460588,,2019,Cyclophosphamide Added to Corticosteroid in the Treatment of Acute Exacerbation of Idiopathic Pulmonary Fibrosis: a Placebo-controlled Randomized Trial,EXAFIP,True,True
🟥,NCT03023345,,2019,Evaluation of the Feasibility and Tolerance of Trans-rectal Focal Microwave Ablation of the Index Tumor in Patients With Low-risk Prostate Cancer,FOSTINE,False,False
🟥,NCT02892942,,2019,An Innovative Controlled Ovarian Hyperstimulation (COH) Protocol That Combines Large Oocyte Availability and Physiologic Estrogenic Environment for Good Prognosis In Vitro Fertilization and Embryo Transfer (IVF-ET) Patients,NATOS,False,False
🟥,NCT02059551,,2019,Diagnostic Performances of Magnetic Resonance Imaging Combined With Venous Ultrasonography of the Legs for Pulmonary Embolism,IRM-EP2,False,False
🟥,NCT03703011,,2019,"Accelerometers' Validity in Counting Number of Steps in the Elderly Subjects Before Discharge From Rehabilitation Units, Having Reached Their Maximal Walking Ability After Physiotherapy. Comparison of the Accuracy of 3 Accelerometer Positions: Wrist, Ankle, Hip",VAPODAGE,False,False
🟥,NCT02052154,,2019,Multicenter Pilot Study Evaluating the Immunogenicity of an Innovative Pneumococcal Vaccination Strategy in Splenectomized Adults,SPLENEVAC,False,False
🟥,NCT02560454,,2019,Cognitive Training in Children With Attention Deficit Hyperactivity Disorder (ADHD),TDAHEC2,False,False
🟥,NCT01820780,,2019,Usefulness of a Short-time But Very Early Specialized Follow-up After Hospitalization for Acute Heart Failure: a Randomized Controlled Trial.,ECAD-HF,False,False
🟩,NCT03147807,,2019,"BetaLACTA® Test-guided Early De-escalation of Empirical Carbapenems in Pulmonary, Urinary and Bloodstream Infections Diagnosed in Intensive Care Unit - BLUE¬-CarbA Study",BLUE-CarbA,True,True
🟥,NCT02539771,,2019,Sleep Study in Adult Patients With Major Sickle Cell Disease With Paroxysmal Nocturnal Events,DREPASOM,False,False
🟥,NCT02782078,,2019,Pharmacological Interaction of Rifampicin on Clindamycin in Staphylococcic Osteoarticular Infections,DALARI,False,False
🟥,NCT02955017,,2019,Use of New Technologies for the Follow-up in Adolescent Obesity,MHI,False,False
🟥,NCT03250728,,2019,Role of the Endothelium in Stroke-like Episode Among CDG Patients,PECDG,False,False
🟥,NCT02342951,,2019,Evaluation of Lung Clearance Index for Early Detection of Lung Disease in Young Children With Cystic Fibrosis,LCI,False,False
🟥,NCT02201693,,2019,Randomised Trial Comparing 12 Months of Cyclic Enteral Nutrition to Supplementary Enteral Nutrition as Maintenance Therapy for Pediatric Crohn's Disease,CD-HOPE,False,False
🟩,NCT03154385,,2019,RITUX-PLUS. A Prospective Open Trial to Assess the Efficacy and Safety of a Treatment Combining Rituximab and Belimumab in Adults With Persistent Immune Thrombocytopenia.,RITUX PLUS,True,True
🟩,NCT02375828,,2019,Tolerance and Acceptability of Glibentek in Patients With Neonatale Diabetes Secondary to Mutations in K+-ATP Channels,NEOGLI,True,True
🟥,NCT03560648,,2019,"Innovative Device for the Evaluation of the ""Motor Functional Age"": How Old is Your Muscle?",CHRONOS,False,False
🟥,,2013-002631-19,2019,Essai pilote multicentrique évaluant l’immunogénicité d’une stratégie vaccinale anti-pneumococcique innovante chez des adultes splénectomisés - SPLENEVAC,SPLENEVAC,False,False
🟥,,2013-001647-32,2019,"Essai randomisé contre placebo, multicentrique, de non-infériorité comparant l’efficacité d’un traitement antibiotique court de 14 jours versus 21 jours dans les prostatites aiguës non nosocomiales, à germes sensibles aux fluoroquinolones - PROSTASHORT",PROSTASHORT,False,False
🟥,,2014-003484-38,2019,"Essai randomisé versus placebo, en double aveugle, de l'efficacité d'un anticorps humanisé dirigé contre le récepteur soluble de l'IL6 (tocilizumab) chez des patients souffrant d'une arthrose digitale invalidante et réfractaire aux traitements usuels",TIDOA,False,False
🟥,,2010-023971-25,2019,Essai randomisé de phase II d’évaluation immunologique d’une stratégie vaccinale de « prime-boost »  anti-pneumococcique associant un vaccin conjugué (Prevenar) et le vaccin polysaccharidique (Pneumo23) chez des patients adultes drépanocytaires,DREVAC,False,False
🟥,NCT03118362,,2019,Clearance of Acetate During Fluid Resuscitation of Critically Ill Burn Patients: The CARE Trial.,CARE,False,False
🟩,NCT01916044,,2019,Evaluation of the Efficiency of the Ultrasound Measure of the Thickness of the Lower Segment Associated With a Rule of Decision to Reduce the Foetal and Maternal Morbidity and Mortality in the Care of the Deliveries of the Women Having a History of Caesarian: a Pragmatic Randomized Trial : Lustrial,,True,True
🟥,NCT02238301,,2019,Study of the Fetoplacental BOLD Effect in Pregnant Women Using Functional MRI,BOLD-FP,False,False
🟥,,2014-003436-39,2019,Tolérance et acceptabilité d'une suspension de glibenclamide (GLIBENTEK) chez des enfants ayant un diabète sucré rare secondaire à une mutation des canaux potassiques ATP-dépendants (Kir6.2 ou SUR1),NEOGLI,False,False
🟥,NCT01648868,,2019,Transcranial Magnetic Stimulation (rTMS) and Autism.Implication of the Superior Temporal Sulcus in Normal and Abnormal Social Perception,TMSAUTISME,False,False
🟥,NCT03591822,,2019,Prevention of Care-induced Pain in Elderly Persons With Cognitive Impairments and Living in EHPAD : Systematic Evaluation and Mediation With the PARO Robot.,PARODOL,False,False
🟥,NCT02948322,,2019,Cardiac Structure and Function in Acromegalic Patients: A Cardiac Magnetic Resonance Imaging Study,ACROCOEUR,False,False
🟥,NCT02554838,,2019,How to Act on the Mobility Restriction Linked to Senior's Phobia of Falling,PACTE,False,False
🟥,NCT02117453,,2019,"Multicenter, Prospective, Randomized, Controlled, Double-blind Trial on the Impact of Rosuvastatin on Subclinical Markers of Atherosclerosis in Patients With Primary Necrotizing Vasculitides",STATVAS,False,False
🟥,NCT03919279,,2019,Transcutaneous Auricular Vagus Nerve Stimulation in Erosive Hand Osteoarthritis,ADEPT,False,False
🟥,NCT02042716,,2019,Added Value of Supersonic Shear Imaging in the Diagnosis of White Matter Damage in Preterm Infants,BELUGA,False,False
🟧,NCT02390596,,2019,"A Phase IIa Multicenter Trial to Assess the Efficacy, and Safety of Anakinra in Patients With Intravenous Immunoglobulin-resistant Kawasaki Disease",KAWAKINRA,False,True
🟥,NCT02617381,,2019,"Pre-operative Haemorrhagic Risk Screening, Using a Standardized Questionnaire Before Scheduled Surgeries.",HEMORISQ,False,False
🟩,NCT03273322,,2019,Assessment of Dual Antiplatelet Therapy Versus Rivaroxaban In Atrial Fibrillation Patients Treated With Left Atrial Appendage Closure: The Randomized ADRIFT Study,ADRIFT,True,True
🟥,NCT01171430,,2019,Assessment of Dynamic Contrast Enhanced Whole Body MRI (DCE-WB-MRI) as Independent Prognostic Factor for Disease-free Survival in Multiple Myeloma (After Intensification Therapy and Autologous Stem Cell Transplantation Suppressed by Amendment n°3),EVALICEMM,False,False
🟥,NCT02184676,,2019,"Early Immunological, Metagenomic, Metabolic and Environmental Factors in the Progression to Type 1 Diabetes: the TRAKR Cohort",TRAKR,False,False
🟥,NCT02498691,,2019,Perinatal Consequences of Endometriosis: Multicenter Prospective Comparative Study,ENDOBST,False,False
🟥,NCT02906657,,2019,"Development of Medication Reconciliation Using Electronic Pharmaceutical Record: a National Multicenter, Cluster-randomized, Two-period Crossover Study in Elderly Hospitalized in Geriatrics, Internal Medicine and Orthopedic Surgery",CONCIPAGE,False,False
🟧,NCT02229630,,2019,Prognostic Value of Diffusion-weighted Cerebral MRI in Prenatal Evaluation of Foetuses With Intra Uterine Growth Restriction.,REDIFF,False,True
🟥,,2015-002190-37,2019,"A Phase 2 Open-Label Study to Evaluate the Efficacy and Safety of Ustekinumab, a Human Monoclonal Anti-IL-12/IL-23 Antibody, in patients with Behçet disease : STELABEC 
 
 
 STELABEC : Etude ouverte de phase 2 évaluant l'efficacité et la tolérance de l'ustekinumab, anticorps monoclonal humain anti-IL-12/IL-23, chez les patients atteints de maladie de Behçet.",STELABEC,False,False
🟥,NCT01935765,,2019,"Sleep Apnea in Type 1 Diabetes : Prevalence, Role of Glycemic Control and Autonomic Neuropathy",DIASOM,False,False
🟥,,2016-002072-26,2019,"Multicenter randomized placebo controlled trial assessing the efficacy of oral adjuvant magnesium supplementation in the treatment of alcohol withdrawal syndrome. 
 
 
 Essai randomisé contrôlé contre placebo évaluant l'efficacité de la supplémentation orale adjuvante par magnésium dans le traitement du syndrome de sevrage en alcool.",MAGMA,False,False
🟥,,2015-001698-41,2019,"Non-inferiority trial of three cycles of zoledronic acid versus  percutaneous thermal ablation in osteoid osteoma  
 
 
 
 Traitement de l’ostéome ostéoïde : étude de non-infériorité de trois perfusions d’acide zolédronique par rapport à une destruction tumorale percutanée.",BISPHOO,False,False
🟩,NCT01821573,,2019,Double Blind Randomized Controlled Study of the Effect of Botulinum Toxin Injection in Rectus Femoris and Triceps on the Length and the Strength of These Muscles During Locomotion in Chronic Hemiparetic Patients,FOLOTOX,True,True
🟥,NCT01557374,,2019,"Tapering Abatacept or Tocilizumab in Rheumatoid Arthritis in Remission. An Evaluation of Disease Activity, Relapse Risk, Structural Progression and the Economic Impact of a Tapering Strategy",TOLEDO,False,False
🟥,,2017-001446-10,2019,"NA 
 
 
 Induction et consolidation à base d'elotuzumab avant et après autogreffe de cellules souches périphériques chez des patients âgés atteints de myélome",IFM2016-03,False,False
🟧,,2014-002590-10,2019,"Effect of bronchodilators on effort induced dyspnoea in patients suffering  lung hypertension 
 
 
 Effets des bronchodilatateurs sur la dyspnée induite par l’effort physique chez les patients atteints d’HyperTension Artérielle Pulmonaire (HTAP)",BD-HTAP,False,True
🟥,NCT03396146,,2019,Assay for the Pancreatic Polypeptide: an Help for Clinical Practice Guidelines in Classification of the Diabetes,DIAPP,False,False
🟧,NCT02266667,,2019,Evaluation of the Efficiency of Nemost Growing Spine Device Associated With Physiotherapy in the Surgical Treatment of Progressive Scoliosis of the Child,NEMOST,False,True
🟩,NCT03683212,,2019,Early and Comprehensive Care Bundle in Elderly for Acute Heart Failure: a Stepped Wedge Cluster Randomized Trial,ELISABETH,True,True
🟥,NCT02473263,,2019,Samu Save Sepsis: Early Goal Directed Therapy in Pre Hospital Care of Patients With Severe Sepsis and/or Septic Shock,SSS,False,False
🟩,NCT02789982,,2019,Using Reconsolidation Blockade to Treat Trauma Related Disorders After Paris Attacks: an Effectiveness Study,PARIS-MEM,True,True
🟥,NCT02398331,,2019,Impact of an Information and Education Program on Sexuality and Social Integration in Women With a Spinal Cord Injury,SexSIFem,False,False
🟥,NCT02672020,,2019,"The COMETE Network, Towards an Easy-to-use Adrenal Cancer/Tumor Identity Card",COMETETACTIC,False,False
🟥,,2015-000492-27,2019,Intérêt du cyclophosphamide associé aux corticostéroïdes dans le traitement des EXcerbations Aiguës de FIbrose Pulmonaire idiopathique - un essai randomisé,EXAFIP,False,False
🟥,NCT01980446,,2019,Cognitive Auditory Evoked Potential After Cardiac Arrest: Interest of Mismatch negativiTY: The CAPACITY Study,CAPACITY,False,False
🟥,NCT02577055,,2019,Fertility After Myomectomy Versus Uterine Artery Embolization for Symptomatic Uterine Fibroids,Lune2,False,False
🟩,NCT03730584,,2019,Evaluation of the Efficacy of a Topical Analgesic Treatment With ROPIVACAINE in Children and Young Adults With Hereditary Epidermolysis Bullosa,EBROPI,True,True
🟧,NCT02010281,,2019,Long-term Efficacy of Repetitive Transcranial Magnetic Stimulation (rTMS) of the Motor or Prefrontal Cortex in Peripheral Neuropathic Pain: a Multicenter Randomized Placebo Controlled Trial,TRANSNEP,False,True
🟥,NCT02274415,,2019,Study of the Immunogenicity of a Prime Boost Vaccination Strategy Combining Conjugated Anti-pneumococcal and Polysaccharide Anti-pneumococcal Vaccine Compared to Polysaccharide Anti -Pneumococcal Vaccine Alone in Patients With Sickle Cells Disease,DREVAC,False,False
🟥,NCT02648581,,2019,"A Phase 2 Open-Label Study to Evaluate the Efficacy and Safety of Ustekinumab, a Human Monoclonal Anti-IL-12/IL-23 Antibody, in Patients With Behçet Disease",STELABEC,False,False
🟥,NCT02892916,,2019,The Prevention of Post Operative Cognitive Dysfunction by Ketamine: a Prospective Multicenter Randomized Blinded Placebo-controlled Trial in Elderly Patients Undergoing Elective Orthopaedic Surgery,POCK,False,False
🟥,NCT02400541,,2019,Prospective Evaluation of Neuropsychological and Clinical Impact of Cognitive Remediation Program Among Children and Adolescents Treated for Anorexia Nervosa,RECOGAMEA,False,False
🟥,NCT02374736,,2019,A Pilot Study on the Effect of Privigen Against Graft Loss: Interventional Study of Kidney Transplant Recipients at Risk for Graft Loss Through Antibody-mediated Rejection,InAuGuRAL,False,False
🟧,NCT03784664,,2019,Reducing Pain in Emergency Department by Using Veinous Blood Gas Instead of Arterious Blood Gas,VEINART,False,True
🟥,NCT02342964,,2019,Comparative Study of Different Non-invasive Measurement Methods of Hepatic Fibrosis in Cystic Fibrosis,MUCO-FIBRO,False,False
🟥,NCT03754569,,2019,Microscopic Peritoneal Metastases After Complete Macroscopic Cytoreductive Surgery for Epithelial Ovarian Cancer,MicroPCI,False,False
🟩,NCT01252875,,2019,"EVALUATION OF TWO SECONDARY CARE STRATEGIES AFTER STROKE OR TRANSIENT ISCHEMIC ATTACK (TIA): ACHEIVED TARGET LDL-C TO 100 mg/dL (+/- 10,mg/dL) OR LESS THAN 70 mg/dL.",TST,True,True
🟥,NCT02424461,,2019,"Antibiotic Treatment for 7 Days Versus 14 Days in Patients With Acute Male Urinary Tract Infection Due to Fluoroquinolones Susceptible Bacteria: a Multicentre, Non-inferiority, Double Blind, Randomized Placebo-controlled Trial",PROSTASHORT,False,False
🟩,NCT03325764,,2019,"Fitness, Physical Activity and Movement Analysis in Obese Patients Undergoing Bariatric Surgery",FAMOUS,True,True
🟥,NCT02127437,,2019,Lanreotide In Polycystic Kidney Disease Study,LIPS,False,False
🟧,NCT01220011,,2019,A Cluster Randomized Trial Comparing a Conservative Management and Primary Laser Surgery,TTTS1,False,True
🟥,NCT02477059,,2019,"Double-blind, Randomized, Placebo-controlled Trial Evaluating the Effect of Two Infusions Four Weeks Apart of Interleukin-6-Receptor Inhibitor (Tocilizumab) on Pain Relief in Patients With Severe Osteoarthritis of the Hand Refractory to Usual Treatment",TIDOA,False,False
🟥,NCT03486249,,2019,Interaction Between Diaphragm and Cardiac Function During Weaning From Mechanical Ventilation,I-DISCO,False,False
🟥,,2015-001065-76,2020,Blocage du Récepteur de l’Angiotensine II  chez des sujets atteints de syndrome d’Ehlers Danlos vasculaire : essai muliticentrique randomisé contrôlé en double insu contre placebo,ARCADE,False,False
🟩,NCT04413968,,2020,"Contamination and Transmission of the SARS-CoV-2 Virus in Exposed, Confined and Community-based Infants: A Cross-sectional, Multicentre, Interventional Seroprevalence Study",COVIDOCRECHE,True,True
🟥,NCT03289611,,2020,Preeclampsia Ratio (sFlt-1/PlGF) Evaluation for Clinical and Obstetrical Guidance,PRECOG,False,False
🟥,NCT02379611,,2020,Clinical Trial Comparing Neurologic Development of Temporal Voice Area in Cochlear Implanted Deaf Infant and in Normally Hearing Infant.,Implaneuro,False,False
